X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
711;248;0.4830379;0.4644801;0.4830379;0.4644801;448.6;0.1178729;True;5/31/2026 6:24:54 PM:262;1780226694262;;
716;248;0.4865439;0.4652806;0.5124507;0.4865634;447.1;0.1107046;True;5/31/2026 6:24:54 PM:411;1780226694411;;
716;249;0.4860871;0.4656081;0.4783328;0.4881158;438.0;0.08569434;True;5/31/2026 6:24:54 PM:489;1780226694489;;
627;176;0.4261257;0.330712;0.3089592;0.03390248;427.1;0.1218399;True;5/31/2026 6:24:54 PM:558;1780226694558;;
562;138;0.3821842;0.2593422;0.2784045;0.02819597;417.4;0.1218149;True;5/31/2026 6:24:54 PM:623;1780226694623;;
451;118;0.3066331;0.2222724;0.1778799;0.04482439;408.6;0.1365069;False;5/31/2026 6:24:54 PM:691;1780226694691;;
416;105;0.2827134;0.1971052;0.2072769;0.03229367;401.3;0.13612;False;5/31/2026 6:24:54 PM:755;1780226694755;;
396;96;0.2691566;0.1812976;0.2074321;0.03225297;394.8;0.1362312;False;5/31/2026 6:24:54 PM:816;1780226694816;;
373;91;0.2535478;0.1714952;0.1840417;0.03784835;389.5;0.137322;False;5/31/2026 6:24:54 PM:879;1780226694879;;
359;88;0.243782;0.1646954;0.1840948;0.03781964;384.8;0.1373507;False;5/31/2026 6:24:54 PM:945;1780226694945;;
350;85;0.2380673;0.1597745;0.1866537;0.03663208;381.1;0.1446779;False;5/31/2026 6:24:55 PM:11;1780226695011;;
347;83;0.2356702;0.1559248;0.1941861;0.0334212;376.6;0.1360985;False;5/31/2026 6:24:55 PM:77;1780226695077;;
399;99;0.2708907;0.185107;0.3570177;0.3026709;374.0;0.1025703;True;5/31/2026 6:24:55 PM:146;1780226695146;;
426;108;0.2894483;0.2018945;0.3570811;0.3027035;371.8;0.1026019;True;5/31/2026 6:24:55 PM:209;1780226695209;;
426;96;0.289577;0.1801682;0.2938349;0.0304862;370.6;0.1043681;True;5/31/2026 6:24:55 PM:274;1780226695274;;
426;89;0.2896;0.1668764;0.2912595;0.03066429;369.5;0.1044241;True;5/31/2026 6:24:55 PM:335;1780226695335;;
348;87;0.2366207;0.1630558;0.1219071;0.06755701;365.6;0.1348217;True;5/31/2026 6:24:55 PM:403;1780226695403;;
307;85;0.2086496;0.1605441;0.1220125;0.0683988;361.8;0.1458117;False;5/31/2026 6:24:55 PM:472;1780226695472;;
284;85;0.1932857;0.1589996;0.1213272;0.06921444;358.4;0.1458833;False;5/31/2026 6:24:55 PM:534;1780226695534;;
272;84;0.1847875;0.15764;0.1259485;0.06690879;355.9;0.1393456;False;5/31/2026 6:24:55 PM:600;1780226695600;;
291;80;0.1976333;0.1497198;0.2527571;0.01590426;353.8;0.1365316;False;5/31/2026 6:24:55 PM:662;1780226695662;;
300;77;0.2037082;0.1440206;0.2464566;0.01239118;351.9;0.1365537;False;5/31/2026 6:24:55 PM:720;1780226695720;;
306;74;0.2081419;0.1396734;0.2477211;0.01160813;350.1;0.1308569;True;5/31/2026 6:24:55 PM:783;1780226695783;;
330;73;0.224206;0.1377509;0.298964;0.06470025;349.0;0.1242032;True;5/31/2026 6:24:55 PM:845;1780226695845;;
344;72;0.2338955;0.1364353;0.2989729;0.06472694;348.1;0.124124;True;5/31/2026 6:24:55 PM:904;1780226695904;;
350;72;0.2377324;0.1348575;0.2857511;0.07935655;347.5;0.1206229;True;5/31/2026 6:24:55 PM:968;1780226695968;;
353;71;0.2402;0.1338051;0.2857592;0.07935441;346.9;0.1206184;True;5/31/2026 6:24:56 PM:28;1780226696028;;
356;70;0.2422366;0.1314319;0.2873131;0.03813555;347.0;0.1216374;True;5/31/2026 6:24:56 PM:92;1780226696092;;
437;115;0.2966863;0.2153489;0.4311986;0.4449099;347.5;0.09496623;True;5/31/2026 6:24:56 PM:154;1780226696154;;
473;141;0.3217307;0.2651761;0.4202447;0.4545522;348.1;0.09499704;True;5/31/2026 6:24:56 PM:212;1780226696212;;
532;158;0.3616023;0.2954368;0.4783318;0.4508341;349.9;0.09313329;True;5/31/2026 6:24:56 PM:274;1780226696274;;
567;172;0.3850663;0.3225422;0.4791012;0.4817222;350.6;0.08742985;True;5/31/2026 6:24:56 PM:336;1780226696336;;
587;181;0.398812;0.3391908;0.4791049;0.4816962;351.1;0.08740001;True;5/31/2026 6:24:56 PM:394;1780226696394;;
598;186;0.4059762;0.3478341;0.4702135;0.4635127;351.6;0.08759283;True;5/31/2026 6:24:56 PM:459;1780226696459;;
604;189;0.4104733;0.3533914;0.4702141;0.4635138;352.1;0.08756708;True;5/31/2026 6:24:56 PM:517;1780226696517;;
648;157;0.4400322;0.2936626;0.5495026;0.102364;350.9;0.1180136;True;5/31/2026 6:24:56 PM:583;1780226696583;;
675;131;0.4582838;0.2465346;0.5520263;0.0621861;350.6;0.1153184;True;5/31/2026 6:24:56 PM:645;1780226696645;;
690;117;0.4689536;0.2195089;0.550339;0.06510653;350.3;0.115351;True;5/31/2026 6:24:56 PM:705;1780226696705;;
691;105;0.4696562;0.198102;0.5182187;0.05068303;348.8;0.1202874;True;5/31/2026 6:24:56 PM:768;1780226696768;;
692;98;0.4700406;0.1840308;0.5174295;0.04768994;347.5;0.1202813;True;5/31/2026 6:24:56 PM:827;1780226696827;;
693;92;0.4707061;0.1728452;0.5086652;0.04085329;346.5;0.133093;True;5/31/2026 6:24:56 PM:890;1780226696890;;
693;87;0.4709494;0.1634912;0.4732057;0.03166365;344.2;0.1370134;False;5/31/2026 6:24:56 PM:955;1780226696955;;
692;83;0.4698451;0.1566887;0.4593877;0.02600779;342.1;0.1370041;False;5/31/2026 6:24:57 PM:14;1780226697014;;
692;81;0.4699468;0.1531324;0.4884359;0.03643505;342.1;0.142778;False;5/31/2026 6:24:57 PM:77;1780226697077;;
568;78;0.3859956;0.1470936;0.2534425;0.01306005;341.8;0.1336173;True;5/31/2026 6:24:57 PM:142;1780226697142;;
506;76;0.3440405;0.1430613;0.2476519;0.01219517;341.5;0.1336068;True;5/31/2026 6:24:57 PM:200;1780226697200;;
428;76;0.2909159;0.1427772;0.18455;0.03908683;340.5;0.1282577;True;5/31/2026 6:24:57 PM:263;1780226697263;;
392;76;0.2666435;0.1425303;0.1919212;0.03522666;339.6;0.1282451;True;5/31/2026 6:24:57 PM:323;1780226697323;;
328;75;0.2229326;0.140485;0.1215881;0.06453822;340.2;0.1493616;False;5/31/2026 6:24:57 PM:387;1780226697387;;
