X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
751;107;0.5099337;0.200582;0.5099337;0.200582;726.7;0.138829;False;5/31/2026 6:39:28 PM:214;1780227568214;;
631;141;0.4287909;0.2654116;0.3120418;0.4606459;722.1;0.1309444;True;5/31/2026 6:39:28 PM:306;1780227568306;;
634;120;0.4304475;0.2250576;0.4576268;0.05476366;717.9;0.1335888;True;5/31/2026 6:39:28 PM:371;1780227568371;;
620;143;0.4210234;0.2687203;0.3715225;0.4598732;711.9;0.1296526;True;5/31/2026 6:39:28 PM:437;1780227568437;;
580;175;0.3940314;0.3286505;0.305256;0.5636635;701.7;0.1125932;True;5/31/2026 6:39:28 PM:500;1780227568500;;
557;195;0.3783236;0.3646085;0.3053199;0.563677;692.4;0.1125912;True;5/31/2026 6:39:28 PM:562;1780227568562;;
559;210;0.3797329;0.3927581;0.3961178;0.5780796;679.7;0.1325295;True;5/31/2026 6:39:28 PM:629;1780227568629;;
560;219;0.3805936;0.4095578;0.395939;0.5780306;668.3;0.1324253;True;5/31/2026 6:39:28 PM:689;1780227568689;;
560;226;0.3805873;0.4229297;0.3789398;0.5839813;662.4;0.1308094;True;5/31/2026 6:39:28 PM:756;1780227568756;;
567;226;0.3849697;0.4232823;0.4219308;0.528065;651.8;0.1482385;False;5/31/2026 6:39:28 PM:826;1780227568826;;
567;227;0.3855136;0.4254068;0.4032584;0.4979756;643.0;0.1385517;False;5/31/2026 6:39:28 PM:896;1780227568896;;
568;228;0.3858652;0.4267836;0.4032546;0.4979669;635.2;0.1385318;False;5/31/2026 6:39:28 PM:960;1780227568960;;
568;239;0.3859979;0.447853;0.401;0.6274537;628.0;0.127101;True;5/31/2026 6:39:29 PM:28;1780227569028;;
568;246;0.3860767;0.4598578;0.3890468;0.6226296;621.5;0.1268389;True;5/31/2026 6:39:29 PM:92;1780227569092;;
542;247;0.3684184;0.4626803;0.3016723;0.5222321;619.3;0.1383322;False;5/31/2026 6:39:29 PM:162;1780227569162;;
539;168;0.366521;0.3146839;0.341101;0.03540022;618.3;0.1352532;False;5/31/2026 6:39:29 PM:231;1780227569231;;
547;174;0.3714595;0.3268352;0.4087883;0.4788018;614.6;0.1236574;True;5/31/2026 6:39:29 PM:295;1780227569295;;
