X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
552;170;0.3749784;0.3191026;0.2742683;0.2231547;687.4;0.1350727;False;5/31/2026 7:13:03 PM:761;1780229583761;;
536;166;0.3644516;0.3119686;0.2887559;0.2385498;679.2;0.1360935;False;5/31/2026 7:13:03 PM:835;1780229583835;;
535;163;0.363295;0.3060342;0.3373893;0.2250189;678.5;0.1307328;True;5/31/2026 7:13:03 PM:900;1780229583900;;
575;163;0.3908392;0.3059261;0.4663684;0.3008894;674.1;0.1245435;True;5/31/2026 7:13:03 PM:962;1780229583962;;
553;161;0.3756724;0.3019904;0.300144;0.2337797;671.5;0.1235476;True;5/31/2026 7:13:04 PM:42;1780229584042;;
554;151;0.3763401;0.2823509;0.3830685;0.1276184;669.2;0.1226597;True;5/31/2026 7:13:04 PM:100;1780229584100;;
580;145;0.3943593;0.2724808;0.4598215;0.1470664;663.3;0.1212683;True;5/31/2026 7:13:04 PM:162;1780229584162;;
607;130;0.4126948;0.2430189;0.4771557;0.06074727;658.1;0.1217413;True;5/31/2026 7:13:04 PM:240;1780229584240;;
590;129;0.4007098;0.2414554;0.3394072;0.1916038;653.7;0.1187657;True;5/31/2026 7:13:04 PM:303;1780229584303;;
576;125;0.3911455;0.2355132;0.3318201;0.1160955;651.4;0.1244471;True;5/31/2026 7:13:04 PM:365;1780229584365;;
657;117;0.4464344;0.2197793;0.5268286;0.08389673;650.1;0.1272183;True;5/31/2026 7:13:04 PM:520;1780229584520;;
672;116;0.4568099;0.2180838;0.5115815;0.1992086;648.9;0.1202012;True;5/31/2026 7:13:04 PM:598;1780229584598;;
623;151;0.4235727;0.2823606;0.3318816;0.4830438;646.9;0.1223458;True;5/31/2026 7:13:04 PM:661;1780229584661;;
596;170;0.4051762;0.3186257;0.3316657;0.4830048;645.0;0.1222596;True;5/31/2026 7:13:04 PM:720;1780229584720;;
613;165;0.416505;0.3099081;0.4709473;0.2206883;642.0;0.119291;True;5/31/2026 7:13:04 PM:801;1780229584801;;
574;172;0.3897162;0.3222502;0.3063138;0.4149137;635.6;0.1179638;True;5/31/2026 7:13:04 PM:865;1780229584865;;
608;171;0.4127821;0.320684;0.4720832;0.2893384;637.4;0.1086482;True;5/31/2026 7:13:05 PM:41;1780229585041;;
585;172;0.3973641;0.3226216;0.3350798;0.3597161;639.1;0.1063439;True;5/31/2026 7:13:05 PM:99;1780229585099;;
582;189;0.3956441;0.3535207;0.3771831;0.5029817;636.5;0.1177628;True;5/31/2026 7:13:05 PM:178;1780229585178;;
566;194;0.384274;0.3639467;0.3248009;0.4761742;639.3;0.1219719;True;5/31/2026 7:13:05 PM:241;1780229585241;;
556;196;0.3774985;0.3680728;0.3253743;0.4570329;641.8;0.121915;True;5/31/2026 7:13:05 PM:301;1780229585301;;
546;185;0.3713071;0.3460707;0.3221352;0.2385291;641.7;0.1281008;True;5/31/2026 7:13:05 PM:380;1780229585380;;
543;190;0.3688475;0.3561842;0.3275401;0.4587869;637.6;0.1214476;True;5/31/2026 7:13:05 PM:448;1780229585448;;
528;192;0.3587664;0.3598307;0.287863;0.4382133;633.8;0.1215587;True;5/31/2026 7:13:05 PM:509;1780229585509;;
640;148;0.4351304;0.2777212;0.5274954;0.09824252;632.7;0.1310011;True;5/31/2026 7:13:05 PM:636;1780229585636;;
660;142;0.4487302;0.2658078;0.5073295;0.1532869;631.7;0.125846;True;5/31/2026 7:13:05 PM:698;1780229585698;;
662;129;0.4496687;0.2424154;0.4605154;0.1203954;628.4;0.1329703;True;5/31/2026 7:13:05 PM:852;1780229585852;;
669;138;0.4544865;0.2593188;0.4920738;0.3476806;625.5;0.1288633;True;5/31/2026 7:13:05 PM:933;1780229585933;;
685;126;0.4656999;0.2356285;0.5290766;0.08166133;618.6;0.1190441;True;5/31/2026 7:13:06 PM:1;1780229586001;;
695;121;0.4722954;0.2264964;0.5179451;0.1291402;622.7;0.1138711;True;5/31/2026 7:13:06 PM:133;1780229586133;;
693;120;0.4709561;0.2248316;0.4582725;0.1411796;626.4;0.1118043;True;5/31/2026 7:13:06 PM:194;1780229586194;;
696;120;0.4730177;0.2249433;0.502934;0.2259053;629.3;0.1226601;True;5/31/2026 7:13:06 PM:349;1780229586349;;
619;124;0.420404;0.233503;0.308927;0.3107827;632.0;0.1196747;True;5/31/2026 7:13:06 PM:409;1780229586409;;
502;138;0.3409079;0.2593211;0.2259059;0.3922189;631.8;0.1457745;False;5/31/2026 7:13:06 PM:492;1780229586492;;
458;139;0.3109432;0.2601611;0.2309517;0.3014603;631.1;0.1187471;True;5/31/2026 7:13:06 PM:557;1780229586557;;
434;139;0.2948828;0.2607194;0.230886;0.3014517;630.6;0.1187401;True;5/31/2026 7:13:06 PM:617;1780229586617;;
436;146;0.2966393;0.2735242;0.3235985;0.3901846;636.5;0.1290369;True;5/31/2026 7:13:06 PM:694;1780229586694;;
489;151;0.3324926;0.2838503;0.4378144;0.4089843;635.3;0.1260266;True;5/31/2026 7:13:06 PM:758;1780229586758;;
509;158;0.3457709;0.2960574;0.4182583;0.4398854;634.2;0.1259221;True;5/31/2026 7:13:06 PM:818;1780229586818;;
464;126;0.31522;0.2373267;0.238391;0.06773433;634.8;0.1274941;True;5/31/2026 7:13:06 PM:899;1780229586899;;
519;118;0.3525659;0.2216215;0.4294263;0.1456646;635.5;0.1406289;False;5/31/2026 7:13:07 PM:53;1780229587053;;
516;127;0.3508737;0.2379823;0.3347306;0.3562774;636.1;0.1428778;False;5/31/2026 7:13:07 PM:115;1780229587115;;
518;147;0.3518023;0.27501;0.3772329;0.4563531;632.0;0.1476365;False;5/31/2026 7:13:07 PM:181;1780229587181;;
518;156;0.3518383;0.2931065;0.3525537;0.4256053;626.6;0.1452373;False;5/31/2026 7:13:07 PM:267;1780229587267;;
534;157;0.3628631;0.2938195;0.42776;0.3313682;621.8;0.1450546;False;5/31/2026 7:13:07 PM:329;1780229587329;;
546;157;0.3713459;0.294201;0.4300082;0.3377619;617.5;0.1454599;False;5/31/2026 7:13:07 PM:403;1780229587403;;
548;161;0.3722655;0.3014356;0.4064691;0.4116504;615.5;0.1489485;False;5/31/2026 7:13:07 PM:466;1780229587466;;
550;161;0.3736946;0.301855;0.4133224;0.3541952;613.7;0.1489481;False;5/31/2026 7:13:07 PM:526;1780229587526;;
604;160;0.4106922;0.3006671;0.51556;0.2865756;607.1;0.1553159;False;5/31/2026 7:13:07 PM:606;1780229587606;;
628;160;0.4269937;0.3003851;0.5123246;0.2935161;602.8;0.1392825;False;5/31/2026 7:13:07 PM:672;1780229587672;;
651;159;0.4422781;0.2982642;0.5038473;0.2770369;602.2;0.1580125;False;5/31/2026 7:13:07 PM:946;1780229587946;;
656;171;0.4456934;0.3209177;0.5094225;0.4649124;601.7;0.1549885;False;5/31/2026 7:13:08 PM:6;1780229588006;;
656;171;0.4457962;0.3214287;0.4934502;0.3558953;598.7;0.1415136;False;5/31/2026 7:13:08 PM:68;1780229588068;;
657;181;0.4463741;0.3387631;0.4898264;0.4654915;595.7;0.1599162;False;5/31/2026 7:13:08 PM:149;1780229588149;;
657;182;0.4464362;0.341003;0.4928977;0.4157807;593.0;0.1611434;False;5/31/2026 7:13:08 PM:214;1780229588214;;
658;187;0.4469716;0.3513979;0.4877592;0.4796465;590.3;0.1424073;False;5/31/2026 7:13:08 PM:276;1780229588276;;
659;188;0.4476262;0.3520502;0.4953747;0.3618673;593.0;0.1379644;False;5/31/2026 7:13:08 PM:361;1780229588361;;
660;191;0.4483871;0.3580829;0.4842684;0.4625927;595.4;0.1392087;False;5/31/2026 7:13:08 PM:419;1780229588419;;
664;191;0.4512082;0.3577463;0.5091307;0.352151;593.8;0.1467769;False;5/31/2026 7:13:08 PM:480;1780229588480;;
666;196;0.4524396;0.366995;0.5032926;0.4740374;593.5;0.129605;True;5/31/2026 7:13:08 PM:562;1780229588562;;
666;196;0.452694;0.3675108;0.4960274;0.4108217;593.2;0.13053;True;5/31/2026 7:13:08 PM:619;1780229588619;;
667;198;0.4531513;0.3707571;0.501121;0.4585322;591.5;0.1289494;True;5/31/2026 7:13:08 PM:684;1780229588684;;
668;197;0.4537074;0.3692287;0.4942929;0.3518879;589.3;0.1425189;False;5/31/2026 7:13:08 PM:762;1780229588762;;
669;204;0.454835;0.3824864;0.4793653;0.5134956;587.3;0.1418737;False;5/31/2026 7:13:08 PM:822;1780229588822;;
671;203;0.4562034;0.3812486;0.5031759;0.3632923;584.7;0.1598908;False;5/31/2026 7:13:08 PM:885;1780229588885;;
677;195;0.459649;0.3661306;0.5153135;0.2717536;580.6;0.1316126;True;5/31/2026 7:13:08 PM:964;1780229588964;;
679;175;0.461453;0.328571;0.5153695;0.142755;576.8;0.1320384;True;5/31/2026 7:13:09 PM:23;1780229589023;;
682;167;0.4630827;0.3125728;0.517045;0.1798366;576.0;0.141964;False;5/31/2026 7:13:09 PM:86;1780229589086;;
684;169;0.4643824;0.3164906;0.4955401;0.3568479;573.2;0.1420316;False;5/31/2026 7:13:09 PM:165;1780229589165;;
687;164;0.4664015;0.3079678;0.5190709;0.2087088;572.8;0.1371881;False;5/31/2026 7:13:09 PM:227;1780229589227;;
689;162;0.4680209;0.3029087;0.5206215;0.2129952;572.4;0.1371924;False;5/31/2026 7:13:09 PM:286;1780229589286;;
692;152;0.4699274;0.2845992;0.5231966;0.1428892;574.5;0.1393415;False;5/31/2026 7:13:09 PM:366;1780229589366;;
692;151;0.4701918;0.283785;0.5132898;0.2083642;576.4;0.1384232;False;5/31/2026 7:13:09 PM:426;1780229589426;;
694;164;0.4711863;0.3074433;0.4836193;0.4282349;577.8;0.1429564;False;5/31/2026 7:13:09 PM:486;1780229589486;;
695;158;0.4724667;0.2961806;0.5158002;0.184569;574.7;0.1369543;False;5/31/2026 7:13:09 PM:565;1780229589565;;
697;165;0.4732321;0.3088492;0.4975016;0.3967947;572.7;0.1375544;False;5/31/2026 7:13:09 PM:627;1780229589627;;
697;169;0.4737497;0.3167918;0.4975126;0.3968023;570.8;0.1375527;False;5/31/2026 7:13:09 PM:686;1780229589686;;
698;169;0.4738673;0.3164949;0.5048382;0.3007993;570.8;0.1477399;False;5/31/2026 7:13:09 PM:767;1780229589767;;
700;169;0.4755541;0.316426;0.5193579;0.3051838;570.8;0.1473184;False;5/31/2026 7:13:09 PM:826;1780229589826;;
700;167;0.4757754;0.3139602;0.5105376;0.2612117;574.1;0.1469804;False;5/31/2026 7:13:09 PM:890;1780229589890;;
703;152;0.4774024;0.2843486;0.5208661;0.1278316;571.4;0.14403;False;5/31/2026 7:13:09 PM:968;1780229589968;;
704;144;0.4782184;0.2701658;0.520054;0.1333672;570.1;0.1369787;False;5/31/2026 7:13:10 PM:33;1780229590033;;
706;136;0.4795059;0.2554221;0.5259967;0.1024362;568.9;0.1370354;False;5/31/2026 7:13:10 PM:92;1780229590092;;
707;145;0.4803074;0.2717475;0.5090133;0.3551359;570.2;0.1338188;True;5/31/2026 7:13:10 PM:171;1780229590171;;
708;152;0.4808684;0.2856111;0.4891727;0.3852837;571.0;0.1341811;True;5/31/2026 7:13:10 PM:234;1780229590234;;
704;160;0.4782061;0.2994854;0.4573656;0.4127785;571.7;0.1342143;True;5/31/2026 7:13:10 PM:294;1780229590294;;
707;150;0.4801417;0.2813957;0.5123428;0.1737541;569.5;0.1462948;False;5/31/2026 7:13:10 PM:379;1780229590379;;
707;150;0.4802383;0.280646;0.4984904;0.244752;568.5;0.1347441;True;5/31/2026 7:13:10 PM:441;1780229590441;;
707;149;0.4803503;0.2802176;0.4973968;0.2467973;567.6;0.1347518;True;5/31/2026 7:13:10 PM:501;1780229590501;;
710;142;0.4824341;0.2659455;0.5182138;0.1476038;566.2;0.1426024;False;5/31/2026 7:13:10 PM:579;1780229590579;;
711;145;0.4827073;0.2726439;0.49922;0.3346083;564.7;0.1476194;False;5/31/2026 7:13:10 PM:640;1780229590640;;
711;145;0.4827413;0.2727748;0.504157;0.2783695;563.3;0.1477185;False;5/31/2026 7:13:10 PM:700;1780229590700;;
711;141;0.4830724;0.2647659;0.4917552;0.1784488;564.4;0.1549208;False;5/31/2026 7:13:10 PM:781;1780229590781;;
712;142;0.4836183;0.265428;0.5080133;0.2797753;564.5;0.1477517;False;5/31/2026 7:13:10 PM:845;1780229590845;;
713;141;0.484241;0.2643906;0.5113;0.2201544;564.6;0.1478136;False;5/31/2026 7:13:10 PM:902;1780229590902;;
713;141;0.4843543;0.2642083;0.5028054;0.2487791;566.7;0.1321383;True;5/31/2026 7:13:10 PM:987;1780229590987;;
715;135;0.4858677;0.2534363;0.5198215;0.1447522;565.9;0.1431981;False;5/31/2026 7:13:11 PM:56;1780229591056;;
716;132;0.4864674;0.2484817;0.5163601;0.1561372;565.2;0.1431034;False;5/31/2026 7:13:11 PM:117;1780229591117;;
702;132;0.4772465;0.2480567;0.4368143;0.1910043;561.2;0.1383611;False;5/31/2026 7:13:11 PM:195;1780229591195;;
702;138;0.4767877;0.2594137;0.4674597;0.3415017;561.6;0.1368597;False;5/31/2026 7:13:11 PM:258;1780229591258;;
701;138;0.4765511;0.2581389;0.4690692;0.2092272;560.8;0.1419791;False;5/31/2026 7:13:11 PM:321;1780229591321;;
698;138;0.4742195;0.2579455;0.448478;0.2359522;560.2;0.1428661;False;5/31/2026 7:13:11 PM:400;1780229591400;;
641;141;0.4355008;0.2651079;0.329346;0.3361562;555.4;0.1601154;False;5/31/2026 7:13:11 PM:463;1780229591463;;
610;144;0.4144863;0.2696862;0.329657;0.3362184;551.0;0.160191;False;5/31/2026 7:13:11 PM:523;1780229591523;;
632;161;0.4296211;0.3022311;0.4873893;0.4631274;550.5;0.1382209;False;5/31/2026 7:13:11 PM:601;1780229591601;;
632;161;0.4292027;0.3027242;0.4172628;0.3512086;549.9;0.1390557;False;5/31/2026 7:13:11 PM:668;1780229591668;;
651;162;0.4424801;0.3028107;0.5061656;0.3422982;551.3;0.1345108;True;5/31/2026 7:13:11 PM:730;1780229591730;;
665;162;0.4520019;0.303336;0.5075226;0.3531907;552.5;0.133815;True;5/31/2026 7:13:11 PM:802;1780229591802;;
673;169;0.4569717;0.3173075;0.5053843;0.4523998;554.3;0.135706;False;5/31/2026 7:13:11 PM:868;1780229591868;;
676;173;0.4594689;0.3248738;0.5015788;0.4452341;555.8;0.1354652;False;5/31/2026 7:13:11 PM:928;1780229591928;;
663;169;0.450714;0.3165857;0.4117729;0.2615598;555.7;0.1368092;False;5/31/2026 7:13:12 PM:6;1780229592006;;
670;182;0.4553878;0.3412919;0.5005453;0.5087778;562.0;0.1603399;False;5/31/2026 7:13:12 PM:68;1780229592068;;
670;193;0.4552244;0.3618439;0.4521447;0.5236982;566.0;0.1542597;False;5/31/2026 7:13:12 PM:134;1780229592134;;
673;194;0.4569995;0.3631396;0.4853863;0.4082556;569.6;0.1535383;False;5/31/2026 7:13:12 PM:217;1780229592217;;
615;196;0.4179701;0.3671019;0.3663101;0.443246;581.0;0.1755429;False;5/31/2026 7:13:12 PM:734;1780229592734;;
633;198;0.4303148;0.370106;0.4832881;0.470832;591.2;0.1712691;False;5/31/2026 7:13:12 PM:795;1780229592795;;
634;213;0.4309182;0.3991497;0.4394086;0.5861657;593.1;0.1542058;False;5/31/2026 7:13:12 PM:873;1780229592873;;
660;214;0.4480827;0.40042;0.5190552;0.5061896;593.9;0.1380108;False;5/31/2026 7:13:12 PM:933;1780229592933;;
675;214;0.4585248;0.4013289;0.5190381;0.5061902;594.5;0.1380225;False;5/31/2026 7:13:12 PM:992;1780229592992;;
681;180;0.46285;0.3381893;0.5032509;0.1685;596.5;0.1219951;True;5/31/2026 7:13:13 PM:72;1780229593072;;
684;193;0.4645357;0.3624584;0.4988049;0.5352896;591.0;0.1422437;False;5/31/2026 7:13:13 PM:135;1780229593135;;
685;201;0.4656366;0.3774287;0.4987766;0.5352794;586.1;0.1421528;False;5/31/2026 7:13:13 PM:194;1780229593194;;
697;215;0.4733335;0.4034217;0.531498;0.5850143;584.9;0.1615401;False;5/31/2026 7:13:13 PM:275;1780229593275;;
697;219;0.473573;0.410389;0.5000319;0.5525172;585.1;0.1484727;False;5/31/2026 7:13:13 PM:337;1780229593337;;
697;221;0.4736697;0.4145368;0.5035292;0.5484421;585.2;0.1481144;False;5/31/2026 7:13:13 PM:398;1780229593398;;
698;227;0.4742968;0.424958;0.5083296;0.5816236;581.6;0.1340767;True;5/31/2026 7:13:13 PM:481;1780229593481;;
701;232;0.47623;0.433813;0.521032;0.6000971;580.6;0.156633;False;5/31/2026 7:13:13 PM:545;1780229593545;;
703;235;0.47759;0.439914;0.5211542;0.6000789;579.8;0.1564985;False;5/31/2026 7:13:13 PM:606;1780229593606;;
703;237;0.4776092;0.4435333;0.5126227;0.5380865;577.6;0.1250557;True;5/31/2026 7:13:13 PM:688;1780229593688;;
704;238;0.4781604;0.4455611;0.4860627;0.5371523;578.7;0.1446536;False;5/31/2026 7:13:13 PM:750;1780229593750;;
704;239;0.4784265;0.4473777;0.4831986;0.5694162;579.7;0.1443637;False;5/31/2026 7:13:13 PM:811;1780229593811;;
710;245;0.4821222;0.4589358;0.5260743;0.6208281;579.2;0.1211445;True;5/31/2026 7:13:13 PM:890;1780229593890;;
710;246;0.4824636;0.4610398;0.4886006;0.4821567;580.4;0.1406341;False;5/31/2026 7:13:13 PM:960;1780229593960;;
710;247;0.4826705;0.4622838;0.4885865;0.4821846;581.4;0.1406674;False;5/31/2026 7:13:14 PM:20;1780229594020;;
643;250;0.4367631;0.467591;0.3713042;0.5592505;579.6;0.1800242;False;5/31/2026 7:13:14 PM:253;1780229594253;;
640;250;0.4346113;0.4680999;0.3988243;0.5539594;578.0;0.1710852;False;5/31/2026 7:13:14 PM:313;1780229594313;;
656;230;0.445588;0.4315911;0.4975186;0.2854291;558.4;0.123751;True;5/31/2026 7:13:14 PM:374;1780229594374;;
504;143;0.342243;0.268218;0.2307042;0.03722956;538.3;0.1091336;True;5/31/2026 7:13:14 PM:521;1780229594521;;
504;138;0.3427326;0.2584582;0.3548028;0.1597095;520.2;0.1137641;True;5/31/2026 7:13:14 PM:582;1780229594582;;
320;197;0.2178693;0.3695464;0.07089865;0.6229467;501.3;0.09671697;True;5/31/2026 7:13:14 PM:663;1780229594663;;
253;204;0.1723836;0.3825823;0.0738628;0.4920991;484.4;0.09689564;True;5/31/2026 7:13:14 PM:726;1780229594726;;
242;200;0.1643623;0.3748394;0.1246138;0.2968647;469.1;0.1085276;True;5/31/2026 7:13:14 PM:788;1780229594788;;
217;207;0.1476573;0.3869782;0.08872506;0.4834737;457.3;0.124056;True;5/31/2026 7:13:14 PM:867;1780229594867;;
199;207;0.1357114;0.3873926;0.07442229;0.4216992;448.5;0.1357069;False;5/31/2026 7:13:14 PM:930;1780229594930;;
188;207;0.1281188;0.3876964;0.07444162;0.4217506;440.5;0.1357375;False;5/31/2026 7:13:14 PM:991;1780229594991;;
221;207;0.1504682;0.3885374;0.2194343;0.4322124;434.0;0.1288745;True;5/31/2026 7:13:15 PM:70;1780229595070;;
372;161;0.2530086;0.3016964;0.4068473;0.05104539;427.6;0.1567716;False;5/31/2026 7:13:15 PM:131;1780229595131;;
445;134;0.302662;0.2519302;0.4068564;0.05104788;421.8;0.156783;False;5/31/2026 7:13:15 PM:192;1780229595192;;
239;253;0.1629107;0.4736783;0.02556654;0.7600164;416.3;0.1359596;False;5/31/2026 7:13:15 PM:320;1780229595320;;
207;283;0.1410953;0.5299891;0.05777043;0.7520545;411.4;0.1357882;False;5/31/2026 7:13:15 PM:379;1780229595379;;
192;283;0.130679;0.5293821;0.07417557;0.514329;406.6;0.154907;False;5/31/2026 7:13:15 PM:459;1780229595459;;
190;245;0.1292543;0.4595836;0.09679358;0.2223864;402.2;0.1543186;False;5/31/2026 7:13:15 PM:520;1780229595520;;
190;191;0.1290691;0.3583623;0.1135347;0.07259425;400.5;0.1550164;False;5/31/2026 7:13:15 PM:582;1780229595582;;
378;147;0.2567228;0.2765875;0.3998332;0.03853742;401.3;0.1577311;False;5/31/2026 7:13:15 PM:661;1780229595661;;
376;124;0.2554266;0.2325553;0.2407399;0.02108491;406.1;0.1400632;False;5/31/2026 7:13:15 PM:722;1780229595722;;
374;109;0.2545597;0.2052265;0.2408491;0.02107156;410.4;0.1401709;False;5/31/2026 7:13:15 PM:783;1780229595783;;
553;138;0.3758268;0.2582343;0.5132967;0.4250538;411.0;0.124907;True;5/31/2026 7:13:15 PM:861;1780229595861;;
607;138;0.4126623;0.2589094;0.4957971;0.2757107;411.6;0.1245764;True;5/31/2026 7:13:15 PM:919;1780229595919;;
659;200;0.4480274;0.3753085;0.528423;0.659663;411.1;0.1252597;True;5/31/2026 7:13:15 PM:985;1780229595985;;
651;254;0.4419751;0.4764381;0.382167;0.7202247;411.3;0.09131934;True;5/31/2026 7:13:16 PM:70;1780229596070;;
697;254;0.4735987;0.4764744;0.5529323;0.4836303;418.8;0.09360516;True;5/31/2026 7:13:16 PM:134;1780229596134;;
730;254;0.4956781;0.4765271;0.559357;0.4901473;425.5;0.09377018;True;5/31/2026 7:13:16 PM:211;1780229596211;;
673;257;0.4574426;0.4815566;0.3480994;0.5578284;427.0;0.08587038;True;5/31/2026 7:13:16 PM:273;1780229596273;;
522;266;0.3548912;0.4985727;0.1978704;0.6362162;432.5;0.1108733;True;5/31/2026 7:13:16 PM:336;1780229596336;;
427;267;0.2899962;0.5006505;0.1797036;0.5708522;437.4;0.1109375;True;5/31/2026 7:13:16 PM:413;1780229596413;;
314;267;0.213395;0.4999752;0.08622134;0.4891458;437.9;0.1052608;True;5/31/2026 7:13:16 PM:478;1780229596478;;
286;265;0.1945855;0.4962748;0.1323376;0.4506407;437.6;0.1083012;True;5/31/2026 7:13:16 PM:542;1780229596542;;
279;265;0.1896799;0.4963094;0.1592934;0.50822;437.3;0.1082771;True;5/31/2026 7:13:16 PM:616;1780229596616;;
424;194;0.288136;0.3629478;0.4426793;0.05244412;442.4;0.09893431;True;5/31/2026 7:13:16 PM:679;1780229596679;;
492;154;0.3344983;0.2880905;0.4369137;0.05148133;437.9;0.1007259;True;5/31/2026 7:13:16 PM:742;1780229596742;;
601;131;0.4083972;0.2452425;0.5247993;0.0676714;433.9;0.1024309;True;5/31/2026 7:13:16 PM:818;1780229596818;;
384;170;0.2613659;0.3183562;0.07877086;0.5475039;431.5;0.104478;True;5/31/2026 7:13:16 PM:882;1780229596882;;
299;223;0.2032725;0.4179955;0.09461779;0.6900115;430.6;0.1123283;True;5/31/2026 7:13:16 PM:947;1780229596947;;
293;242;0.1989559;0.4540909;0.1759855;0.6186675;429.9;0.1129671;True;5/31/2026 7:13:17 PM:25;1780229597025;;
337;242;0.2290074;0.4539196;0.3316062;0.448909;428.8;0.09962577;True;5/31/2026 7:13:17 PM:84;1780229597084;;
535;253;0.3632115;0.4737664;0.5408172;0.6195343;428.7;0.1146905;True;5/31/2026 7:13:17 PM:147;1780229597147;;
627;265;0.4258892;0.495972;0.52899;0.647128;428.6;0.1153886;True;5/31/2026 7:13:17 PM:226;1780229597226;;
665;276;0.4517722;0.5162909;0.5272399;0.6852224;427.2;0.1101209;True;5/31/2026 7:13:17 PM:288;1780229597288;;
693;280;0.4709964;0.5247587;0.5398331;0.6601126;428.4;0.1019401;True;5/31/2026 7:13:17 PM:352;1780229597352;;
699;305;0.4749412;0.5705371;0.5049694;0.7926755;429.5;0.1016794;True;5/31/2026 7:13:17 PM:433;1780229597433;;
551;314;0.3747407;0.5874723;0.2241094;0.7709199;427.4;0.1071164;True;5/31/2026 7:13:17 PM:496;1780229597496;;
350;312;0.2382514;0.583271;0.08045223;0.5539106;427.9;0.1110834;True;5/31/2026 7:13:17 PM:561;1780229597561;;
293;318;0.1993275;0.5956402;0.1269915;0.7401397;428.3;0.1110581;True;5/31/2026 7:13:17 PM:633;1780229597633;;
296;336;0.2012183;0.6297861;0.2273469;0.8465877;428.6;0.1152989;True;5/31/2026 7:13:17 PM:698;1780229597698;;
238;338;0.1621618;0.6320965;0.07588319;0.6911319;427.9;0.1109824;True;5/31/2026 7:13:17 PM:762;1780229597762;;
