X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
658;283;0.3430948;0.2628234;0.2786768;0.1000658;521.7;0.1911341;False;6/1/2026 7:12:03 PM:345;1780315923345;;
658;284;0.3427225;0.2636076;0.3318087;0.2800589;519.7;0.1844878;False;6/1/2026 7:12:03 PM:415;1780315923415;;
687;445;0.3581104;0.4122264;0.4110988;0.6063707;518.8;0.1766843;False;6/1/2026 7:12:03 PM:493;1780315923493;;
601;326;0.3133812;0.3019088;0.2223831;0.1002735;517.4;0.1834985;False;6/1/2026 7:12:03 PM:558;1780315923558;;
648;324;0.3378653;0.3003158;0.4142943;0.2697336;515.9;0.1797575;False;6/1/2026 7:12:03 PM:622;1780315923622;;
694;426;0.3615009;0.3946348;0.4316878;0.5526447;514.7;0.176092;False;6/1/2026 7:12:03 PM:702;1780315923702;;
678;423;0.353591;0.3920884;0.3157057;0.3475319;513.9;0.1802514;False;6/1/2026 7:12:03 PM:766;1780315923766;;
663;451;0.3453656;0.4177693;0.3028329;0.5104514;515.3;0.1766131;False;6/1/2026 7:12:03 PM:829;1780315923829;;
676;553;0.3521608;0.5129466;0.3888262;0.6730777;513.2;0.1749556;False;6/1/2026 7:12:03 PM:909;1780315923909;;
688;582;0.3588067;0.5391456;0.4017143;0.6346356;512.4;0.1776373;False;6/1/2026 7:12:03 PM:975;1780315923975;;
703;606;0.3664746;0.5614839;0.4157023;0.6570423;511.2;0.1803035;False;6/1/2026 7:12:04 PM:38;1780315924038;;
697;639;0.3635255;0.5921853;0.3441615;0.7012143;508.9;0.1802265;False;6/1/2026 7:12:04 PM:113;1780315924113;;
596;638;0.3109332;0.5911111;0.2113268;0.5756348;505.2;0.1748348;False;6/1/2026 7:12:04 PM:173;1780315924173;;
541;637;0.2819695;0.5903198;0.2113496;0.5756603;501.9;0.1748632;False;6/1/2026 7:12:04 PM:238;1780315924238;;
526;653;0.2742989;0.6046325;0.2386535;0.6802173;500.6;0.1837259;False;6/1/2026 7:12:04 PM:315;1780315924315;;
440;372;0.2292664;0.34527;0.1325077;0.08269282;498.4;0.1861166;False;6/1/2026 7:12:04 PM:374;1780315924374;;
386;447;0.2012115;0.4147835;0.1251663;0.641912;497.1;0.1756303;False;6/1/2026 7:12:04 PM:434;1780315924434;;
503;500;0.2621979;0.4637158;0.3594717;0.6414412;493.9;0.1889702;False;6/1/2026 7:12:04 PM:516;1780315924516;;
503;502;0.2621925;0.4649432;0.2580549;0.5691286;491.5;0.1940332;False;6/1/2026 7:12:04 PM:571;1780315924571;;
502;505;0.2615306;0.4681263;0.2458245;0.5792544;489.3;0.1941396;False;6/1/2026 7:12:04 PM:632;1780315924632;;
550;530;0.2867115;0.4914461;0.3507344;0.6375154;487.2;0.187021;False;6/1/2026 7:12:04 PM:714;1780315924714;;
541;538;0.2820983;0.498591;0.2470371;0.6230597;483.1;0.1820012;False;6/1/2026 7:12:04 PM:773;1780315924773;;
545;555;0.2838957;0.5140659;0.3034835;0.6569405;479.7;0.1799732;False;6/1/2026 7:12:04 PM:835;1780315924835;;
542;566;0.282586;0.5244023;0.2653132;0.651881;478.0;0.1755717;False;6/1/2026 7:12:04 PM:914;1780315924914;;
536;540;0.279201;0.5000041;0.2464595;0.4325187;477.5;0.1698742;False;6/1/2026 7:12:04 PM:974;1780315924974;;
563;542;0.2937187;0.5021346;0.3466053;0.5547504;478.4;0.103301;False;6/1/2026 7:12:05 PM:40;1780315925040;;
540;543;0.2815069;0.5028096;0.2306417;0.5078211;481.5;0.1422375;False;6/1/2026 7:12:05 PM:117;1780315925117;;
490;419;0.2554412;0.3887518;0.1751075;0.2098917;482.1;0.1817242;False;6/1/2026 7:12:05 PM:177;1780315925177;;
486;464;0.2531415;0.4299017;0.223373;0.5874576;481.9;0.1859212;False;6/1/2026 7:12:05 PM:243;1780315925243;;
497;477;0.2590921;0.4425734;0.2905824;0.5506036;481.8;0.1831892;False;6/1/2026 7:12:05 PM:311;1780315925311;;
481;524;0.2510167;0.4855621;0.2031737;0.6513257;479.0;0.09784608;False;6/1/2026 7:12:05 PM:370;1780315925370;;
473;551;0.2463911;0.5109274;0.2047478;0.6521813;476.5;0.0978517;False;6/1/2026 7:12:05 PM:426;1780315925426;;
513;596;0.2674304;0.5522239;0.3243519;0.7001849;477.4;0.0445888;False;6/1/2026 7:12:05 PM:504;1780315925504;;
592;613;0.308453;0.5678601;0.3961435;0.684634;479.9;0.0406657;True;6/1/2026 7:12:05 PM:568;1780315925568;;
621;618;0.3238772;0.5726025;0.3789745;0.6622945;481.4;0.04816518;False;6/1/2026 7:12:05 PM:635;1780315925635;;
645;627;0.3359796;0.5807584;0.3876413;0.6825379;484.0;0.03072014;True;6/1/2026 7:12:05 PM:705;1780315925705;;
667;628;0.3475148;0.5820279;0.4029272;0.6457089;486.3;0.03640895;True;6/1/2026 7:12:05 PM:769;1780315925769;;
687;630;0.3579715;0.5840089;0.4148458;0.6063724;489.3;0.05677034;False;6/1/2026 7:12:05 PM:831;1780315925831;;
677;629;0.3526548;0.5826384;0.3264554;0.5736952;494.0;0.1358151;False;6/1/2026 7:12:05 PM:913;1780315925913;;
611;572;0.3186136;0.5301894;0.2428277;0.412486;495.6;0.1581024;False;6/1/2026 7:12:05 PM:989;1780315925989;;
486;569;0.2534786;0.5277352;0.1417752;0.501169;494.6;0.1699426;False;6/1/2026 7:12:06 PM:47;1780315926047;;
452;574;0.2354786;0.5320688;0.182545;0.580502;492.4;0.1771632;False;6/1/2026 7:12:06 PM:119;1780315926119;;
458;501;0.2386245;0.4642999;0.2739002;0.306181;493.5;0.1794558;False;6/1/2026 7:12:06 PM:174;1780315926174;;
462;459;0.2408411;0.425503;0.2737826;0.3061109;494.5;0.1793794;False;6/1/2026 7:12:06 PM:230;1780315926230;;
445;502;0.2317901;0.4653122;0.194438;0.5898956;493.8;0.1766417;False;6/1/2026 7:12:06 PM:304;1780315926304;;
433;502;0.2259578;0.4654369;0.1908435;0.4897294;493.0;0.1754399;False;6/1/2026 7:12:06 PM:368;1780315926368;;
446;502;0.2324786;0.4655754;0.2708468;0.4847156;491.4;0.182101;False;6/1/2026 7:12:06 PM:438;1780315926438;;
451;519;0.2353944;0.4807626;0.2640283;0.5663316;490.8;0.1746592;False;6/1/2026 7:12:06 PM:516;1780315926516;;
491;537;0.2560963;0.4977442;0.3314207;0.6020492;491.7;0.1037876;False;6/1/2026 7:12:06 PM:574;1780315926574;;
499;550;0.2602447;0.5095753;0.299362;0.6013359;492.5;0.103876;False;6/1/2026 7:12:06 PM:641;1780315926641;;
581;569;0.3029738;0.5273169;0.3931339;0.6301206;495.4;0.03286378;True;6/1/2026 7:12:06 PM:723;1780315926723;;
582;578;0.3033974;0.5359208;0.3239455;0.6311686;496.2;0.04012526;True;6/1/2026 7:12:06 PM:781;1780315926781;;
639;580;0.3332243;0.5370711;0.4220698;0.5803075;497.1;0.07484989;False;6/1/2026 7:12:06 PM:839;1780315926839;;
658;593;0.3428451;0.5496111;0.3952483;0.649298;498.0;0.07503809;False;6/1/2026 7:12:06 PM:914;1780315926914;;
624;434;0.3251472;0.4025122;0.2693945;0.2104466;499.9;0.143934;False;6/1/2026 7:12:06 PM:976;1780315926976;;
591;378;0.3079896;0.3503147;0.251767;0.2473826;501.7;0.1440449;False;6/1/2026 7:12:07 PM:45;1780315927045;;
591;452;0.3078218;0.4185307;0.3027278;0.5932294;502.4;0.1666061;False;6/1/2026 7:12:07 PM:125;1780315927125;;
407;452;0.2120105;0.4191989;0.08787369;0.4731169;500.6;0.1674217;False;6/1/2026 7:12:07 PM:189;1780315927189;;
322;464;0.1678518;0.4302245;0.0876938;0.5319674;500.5;0.1661278;False;6/1/2026 7:12:07 PM:255;1780315927255;;
296;488;0.1545999;0.4526753;0.113257;0.5779566;499.8;0.1771564;False;6/1/2026 7:12:07 PM:327;1780315927327;;
324;414;0.169042;0.3836304;0.2345667;0.2528218;498.9;0.1733454;False;6/1/2026 7:12:07 PM:393;1780315927393;;
282;414;0.1470107;0.38402;0.08662673;0.4449798;498.5;0.1716587;False;6/1/2026 7:12:07 PM:458;1780315927458;;
300;328;0.1562882;0.3040168;0.2082604;0.1652189;496.1;0.1688286;False;6/1/2026 7:12:07 PM:528;1780315927528;;
332;363;0.1731483;0.3362324;0.2408956;0.4709572;494.7;0.1697916;False;6/1/2026 7:12:07 PM:600;1780315927600;;
535;462;0.2790201;0.4280666;0.4172803;0.6287952;493.4;0.1645469;False;6/1/2026 7:12:07 PM:663;1780315927663;;
600;521;0.3127661;0.482742;0.3825869;0.6297839;491.2;0.1736297;False;6/1/2026 7:12:07 PM:740;1780315927740;;
673;549;0.3509206;0.5088027;0.4232741;0.6165737;490.5;0.1663285;False;6/1/2026 7:12:07 PM:826;1780315927826;;
686;560;0.3573369;0.5190036;0.3923226;0.606831;490.5;0.1768207;False;6/1/2026 7:12:07 PM:895;1780315927895;;
701;596;0.3653663;0.5520594;0.4044423;0.6759523;487.7;0.1711065;False;6/1/2026 7:12:07 PM:986;1780315927986;;
732;596;0.3813143;0.552121;0.4444676;0.5526763;486.0;0.1776911;False;6/1/2026 7:12:08 PM:54;1780315928054;;
732;613;0.3814996;0.5679412;0.3881839;0.6669378;486.9;0.1076671;False;6/1/2026 7:12:08 PM:125;1780315928125;;
733;614;0.3822102;0.5689968;0.402465;0.5960205;492.4;0.03709239;True;6/1/2026 7:12:08 PM:197;1780315928197;;
734;614;0.3824656;0.5693675;0.3999133;0.6036722;495.6;0.02910848;True;6/1/2026 7:12:08 PM:269;1780315928269;;
734;615;0.3826427;0.5697727;0.3932747;0.5754059;497.5;0.03587462;True;6/1/2026 7:12:08 PM:348;1780315928348;;
735;615;0.3830051;0.5698356;0.4012222;0.5955734;497.5;0.03930293;True;6/1/2026 7:12:08 PM:418;1780315928418;;
735;618;0.3832167;0.5729671;0.3918683;0.6227123;498.4;0.05935993;False;6/1/2026 7:12:08 PM:503;1780315928503;;
737;620;0.3841013;0.5744578;0.4058271;0.6200174;501.8;0.1386073;False;6/1/2026 7:12:08 PM:579;1780315928579;;
678;620;0.3534358;0.5749156;0.2877462;0.6148258;501.8;0.1640856;False;6/1/2026 7:12:08 PM:665;1780315928665;;
645;621;0.3361678;0.5755606;0.277196;0.5912704;500.9;0.1658956;False;6/1/2026 7:12:08 PM:731;1780315928731;;
642;626;0.3343927;0.5802583;0.3146258;0.6394332;500.5;0.1760465;False;6/1/2026 7:12:08 PM:814;1780315928814;;
641;627;0.3343638;0.580675;0.3322013;0.5874513;499.8;0.1720351;False;6/1/2026 7:12:08 PM:883;1780315928883;;
640;628;0.3338415;0.5820181;0.3202552;0.6227952;499.3;0.1693193;False;6/1/2026 7:12:08 PM:962;1780315928962;;
590;624;0.3077606;0.5783505;0.2330899;0.5505592;499.2;0.1688938;False;6/1/2026 7:12:09 PM:33;1780315929033;;
535;624;0.2790842;0.5783764;0.2040373;0.5943152;498.2;0.1654781;False;6/1/2026 7:12:09 PM:115;1780315929115;;
411;624;0.2140713;0.5781263;0.102475;0.5723972;497.4;0.165203;False;6/1/2026 7:12:09 PM:181;1780315929181;;
348;624;0.181433;0.5779511;0.1024413;0.5723343;496.7;0.1651865;False;6/1/2026 7:12:09 PM:248;1780315929248;;
355;637;0.1850992;0.590388;0.2151947;0.6626632;495.7;0.1539581;False;6/1/2026 7:12:09 PM:322;1780315929322;;
364;640;0.1897323;0.5932307;0.2287197;0.6401234;494.7;0.1625244;False;6/1/2026 7:12:09 PM:384;1780315929384;;
358;640;0.1865605;0.5934772;0.1630542;0.601971;493.7;0.1624279;False;6/1/2026 7:12:09 PM:445;1780315929445;;
368;652;0.1918861;0.6039312;0.22722;0.6742868;492.0;0.1564035;False;6/1/2026 7:12:09 PM:533;1780315929533;;
304;632;0.1587789;0.5858423;0.08155163;0.511185;490.8;0.1578041;False;6/1/2026 7:12:09 PM:597;1780315929597;;
