X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
47;210;0.06477162;0.5597264;0.06477162;0.5597264;452.3;0.1586019;False;6/1/2026 7:03:08 PM:131;1780315388131;;
48;229;0.06632742;0.6111013;0.09171794;0.7982505;450.3;0.1688882;False;6/1/2026 7:03:08 PM:277;1780315388277;;
103;227;0.1407975;0.6061182;0.2969881;0.5656465;459.8;0.1600998;False;6/1/2026 7:03:08 PM:419;1780315388419;;
132;214;0.1811167;0.5714819;0.3212323;0.4143403;472.3;0.151455;False;6/1/2026 7:03:08 PM:546;1780315388546;;
147;214;0.2006526;0.5710434;0.3218964;0.5504723;480.0;0.1394508;False;6/1/2026 7:03:08 PM:672;1780315388672;;
148;206;0.2022946;0.5503252;0.2662497;0.4066881;488.8;0.1613017;False;6/1/2026 7:03:08 PM:806;1780315388806;;
146;211;0.1997561;0.5621771;0.1859649;0.6328697;495.3;0.1506611;False;6/1/2026 7:03:08 PM:941;1780315388941;;
158;211;0.215997;0.5627798;0.3164674;0.5814369;500.0;0.1600842;False;6/1/2026 7:03:09 PM:55;1780315389055;;
157;211;0.2140665;0.5626935;0.199749;0.5538539;505.8;0.161352;False;6/1/2026 7:03:09 PM:173;1780315389173;;
157;214;0.2146862;0.5703377;0.2480563;0.6527275;511.0;0.1558414;False;6/1/2026 7:03:09 PM:287;1780315389287;;
158;214;0.215887;0.5695346;0.2561919;0.5533278;515.6;0.158542;False;6/1/2026 7:03:09 PM:424;1780315389424;;
155;214;0.211609;0.5710418;0.1792742;0.6133763;518.7;0.1567222;False;6/1/2026 7:03:09 PM:535;1780315389535;;
156;216;0.2132812;0.5766804;0.2444585;0.6553076;519.2;0.1605724;False;6/1/2026 7:03:09 PM:677;1780315389677;;
151;217;0.2059844;0.579205;0.1565417;0.6547666;520.4;0.1551852;False;6/1/2026 7:03:09 PM:795;1780315389795;;
151;218;0.2057986;0.5799623;0.1930773;0.616683;520.5;0.1556609;False;6/1/2026 7:03:09 PM:918;1780315389918;;
149;222;0.2034638;0.5909491;0.161093;0.728926;517.1;0.1573747;False;6/1/2026 7:03:09 PM:996;1780315389996;;
147;222;0.2013571;0.5916805;0.1540119;0.641324;513.2;0.1744483;False;6/1/2026 7:03:10 PM:67;1780315390067;;
153;219;0.2092731;0.5829474;0.2776569;0.4911857;508.5;0.1673392;False;6/1/2026 7:03:10 PM:119;1780315390119;;
155;214;0.212516;0.5715085;0.2606936;0.450199;505.0;0.1707072;False;6/1/2026 7:03:10 PM:170;1780315390170;;
159;214;0.2177714;0.5712878;0.2812971;0.5547149;501.9;0.1707479;False;6/1/2026 7:03:10 PM:228;1780315390228;;
160;214;0.2182277;0.571574;0.2469215;0.5926948;497.8;0.166973;False;6/1/2026 7:03:10 PM:279;1780315390279;;
160;187;0.2183049;0.4989843;0.2321636;0.1978863;496.6;0.1688379;False;6/1/2026 7:03:10 PM:338;1780315390338;;
160;192;0.2183205;0.5121985;0.2348565;0.629459;492.9;0.1682411;False;6/1/2026 7:03:10 PM:407;1780315390407;;
152;177;0.2074271;0.4731055;0.1246393;0.2426314;488.3;0.1712372;False;6/1/2026 7:03:10 PM:463;1780315390463;;
145;181;0.1976965;0.4833202;0.1120535;0.5961515;485.8;0.164287;False;6/1/2026 7:03:10 PM:518;1780315390518;;
141;185;0.1923145;0.4928779;0.1213136;0.6124451;483.5;0.1642448;False;6/1/2026 7:03:10 PM:577;1780315390577;;
137;178;0.1868768;0.4750398;0.1093235;0.3288784;481.3;0.1679471;False;6/1/2026 7:03:10 PM:635;1780315390635;;
135;174;0.1844755;0.4639005;0.1203111;0.3336151;481.7;0.1578355;False;6/1/2026 7:03:10 PM:693;1780315390693;;
