X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
528;351;0.2752465;0.3250621;0.2752465;0.3250621;542.9;0.1584301;False;6/1/2026 7:39:51 PM:726;1780317591726;;
1008;427;0.5254239;0.3958185;0.6227049;0.4954193;541.9;0.1641509;False;6/1/2026 7:39:51 PM:972;1780317591972;;
1011;435;0.5267361;0.4034473;0.5317999;0.4658538;541.3;0.1718897;False;6/1/2026 7:39:52 PM:126;1780317592126;;
1072;449;0.5586754;0.4164631;0.624094;0.5070696;541.9;0.1754701;False;6/1/2026 7:39:52 PM:213;1780317592213;;
1072;450;0.5586205;0.4172842;0.552121;0.4746654;542.4;0.1695996;False;6/1/2026 7:39:52 PM:291;1780317592291;;
1072;451;0.5583515;0.4178371;0.5458227;0.4744005;542.3;0.1675762;False;6/1/2026 7:39:52 PM:377;1780317592377;;
1003;452;0.5228378;0.4188206;0.4434606;0.4282383;542.2;0.1792579;False;6/1/2026 7:39:52 PM:463;1780317592463;;
955;452;0.497587;0.4189542;0.4271961;0.4205036;539.8;0.1695286;False;6/1/2026 7:39:52 PM:549;1780317592549;;
926;451;0.4823052;0.4183488;0.4213091;0.4105396;538.7;0.1743553;False;6/1/2026 7:39:52 PM:631;1780317592631;;
859;447;0.4474605;0.4144904;0.3641565;0.3826214;537.0;0.1609259;False;6/1/2026 7:39:52 PM:718;1780317592718;;
879;449;0.4578308;0.4164818;0.4926461;0.4435248;534.4;0.1692639;False;6/1/2026 7:39:52 PM:815;1780317592815;;
1011;466;0.5265652;0.4323148;0.6267067;0.5136875;531.8;0.1759547;False;6/1/2026 7:39:52 PM:890;1780317592890;;
1012;468;0.5271188;0.4334613;0.5328796;0.468739;530.4;0.1751801;False;6/1/2026 7:39:52 PM:967;1780317592967;;
1019;470;0.5309396;0.4358655;0.5553364;0.4818765;527.4;0.1763506;False;6/1/2026 7:39:53 PM:46;1780317593046;;
1019;470;0.5309308;0.4359887;0.5285248;0.464868;525.1;0.1728594;False;6/1/2026 7:39:53 PM:125;1780317593125;;
1045;475;0.5445501;0.4400486;0.5936291;0.4958931;522.7;0.1731053;False;6/1/2026 7:39:53 PM:213;1780317593213;;
1136;487;0.592095;0.4509374;0.684359;0.5353519;521.7;0.1661616;False;6/1/2026 7:39:53 PM:289;1780317593289;;
1182;493;0.6158493;0.4573991;0.6819928;0.5325481;519.7;0.1676719;False;6/1/2026 7:39:53 PM:371;1780317593371;;
1191;494;0.6206991;0.4581015;0.6562837;0.513242;518.2;0.1677664;False;6/1/2026 7:39:53 PM:457;1780317593457;;
950;478;0.4949645;0.442903;0.3762276;0.3884792;516.8;0.1629774;False;6/1/2026 7:39:53 PM:539;1780317593539;;
990;481;0.5160801;0.4455835;0.6048648;0.4928395;516.4;0.1740188;False;6/1/2026 7:39:53 PM:623;1780317593623;;
955;478;0.4974952;0.4431771;0.4543251;0.4226013;514.5;0.1698675;False;6/1/2026 7:39:53 PM:696;1780317593696;;
958;478;0.499109;0.4433156;0.5424804;0.4526474;514.4;0.17233;False;6/1/2026 7:39:53 PM:761;1780317593761;;
960;478;0.5001365;0.4432955;0.513055;0.4426527;512.6;0.1753435;False;6/1/2026 7:39:53 PM:829;1780317593829;;
964;479;0.502135;0.4435731;0.540863;0.4602732;513.2;0.1720581;False;6/1/2026 7:39:53 PM:911;1780317593911;;
992;482;0.5168301;0.4466517;0.5906398;0.491266;513.2;0.1692554;False;6/1/2026 7:39:53 PM:974;1780317593974;;
992;482;0.5170575;0.446831;0.5471318;0.455072;513.2;0.1691558;False;6/1/2026 7:39:54 PM:40;1780317594040;;
971;480;0.5060157;0.4448727;0.469833;0.4225594;513.6;0.1688312;False;6/1/2026 7:39:54 PM:116;1780317594116;;
955;478;0.4977532;0.4431939;0.4610343;0.4176307;514.2;0.17064;False;6/1/2026 7:39:54 PM:184;1780317594184;;
945;476;0.492556;0.4413963;0.4594811;0.410526;514.8;0.1695157;False;6/1/2026 7:39:54 PM:248;1780317594248;;
796;458;0.4150801;0.4243721;0.3052273;0.33856;514.1;0.1712544;False;6/1/2026 7:39:54 PM:320;1780317594320;;
798;458;0.4156251;0.4243025;0.439523;0.4039759;512.6;0.1619443;False;6/1/2026 7:39:54 PM:388;1780317594388;;
787;455;0.4103533;0.4215285;0.3810231;0.3726793;511.2;0.1618461;False;6/1/2026 7:39:54 PM:448;1780317594448;;
787;455;0.4103381;0.4214464;0.4099348;0.3960008;508.9;0.1713714;False;6/1/2026 7:39:54 PM:515;1780317594515;;
786;454;0.4097953;0.4205132;0.4011875;0.3837219;508.4;0.1716064;False;6/1/2026 7:39:54 PM:592;1780317594592;;
786;453;0.4098223;0.4203069;0.4138158;0.3882843;508.3;0.1634981;False;6/1/2026 7:39:54 PM:657;1780317594657;;
751;448;0.3913298;0.4148361;0.3297892;0.3495857;508.2;0.1634217;False;6/1/2026 7:39:54 PM:725;1780317594725;;
681;439;0.3547416;0.4068575;0.273154;0.330759;506.7;0.175208;False;6/1/2026 7:39:54 PM:801;1780317594801;;
875;456;0.4558348;0.4225788;0.5745611;0.4834549;507.9;0.1632403;False;6/1/2026 7:39:54 PM:874;1780317594874;;
886;457;0.4618014;0.4231562;0.4868083;0.4321353;508.2;0.1683772;False;6/1/2026 7:39:54 PM:942;1780317594942;;
894;457;0.4659305;0.4231497;0.4886154;0.422914;508.8;0.1727773;False;6/1/2026 7:39:55 PM:16;1780317595016;;
895;457;0.4666013;0.4240523;0.4755835;0.4402795;507.9;0.1790622;False;6/1/2026 7:39:55 PM:88;1780317595088;;
951;465;0.4953769;0.4308149;0.56594;0.4820231;508.4;0.1779396;False;6/1/2026 7:39:55 PM:164;1780317595164;;
1009;473;0.5255297;0.4387112;0.5984802;0.4992219;507.5;0.1861077;False;6/1/2026 7:39:55 PM:243;1780317595243;;
999;474;0.5204783;0.4389771;0.4889937;0.4489419;505.3;0.1914305;False;6/1/2026 7:39:55 PM:320;1780317595320;;
974;473;0.5076989;0.4385385;0.4549385;0.430955;503.2;0.1855839;False;6/1/2026 7:39:55 PM:396;1780317595396;;
929;471;0.483951;0.436741;0.4162246;0.4150047;502.4;0.1787419;False;6/1/2026 7:39:55 PM:486;1780317595486;;
934;472;0.4869297;0.4375495;0.5056865;0.4554854;501.8;0.1853855;False;6/1/2026 7:39:55 PM:570;1780317595570;;
934;472;0.4869787;0.4375644;0.4884183;0.4418481;501.2;0.1786567;False;6/1/2026 7:39:55 PM:661;1780317595661;;
1044;484;0.54417;0.4484029;0.6392034;0.5160769;500.0;0.171213;False;6/1/2026 7:39:55 PM:736;1780317595736;;
1060;486;0.5525517;0.4506752;0.5893954;0.4907646;499.5;0.178228;False;6/1/2026 7:39:55 PM:817;1780317595817;;
1142;498;0.5949969;0.4613163;0.6715748;0.5319255;499.4;0.179228;False;6/1/2026 7:39:55 PM:916;1780317595916;;
1222;509;0.6365505;0.4717247;0.7197133;0.5522683;498.5;0.1801274;False;6/1/2026 7:39:55 PM:998;1780317595998;;
1249;514;0.6509135;0.4765088;0.7042009;0.5450962;496.8;0.1764709;False;6/1/2026 7:39:56 PM:82;1780317596082;;
1258;516;0.6553337;0.4778264;0.6908332;0.5350554;496.4;0.1825539;False;6/1/2026 7:39:56 PM:169;1780317596169;;
1263;517;0.6579761;0.4789287;0.6908606;0.536759;495.5;0.1763421;False;6/1/2026 7:39:56 PM:256;1780317596256;;
1268;517;0.6604488;0.4791692;0.6949125;0.5333052;494.6;0.174025;False;6/1/2026 7:39:56 PM:345;1780317596345;;
1275;519;0.6640972;0.4809251;0.7053097;0.5437781;495.0;0.1803724;False;6/1/2026 7:39:56 PM:432;1780317596432;;
1278;520;0.6660043;0.4821878;0.7035424;0.5444798;494.7;0.1793797;False;6/1/2026 7:39:56 PM:521;1780317596521;;
1276;522;0.6650108;0.4837957;0.6589116;0.5226535;498.6;0.09971044;False;6/1/2026 7:39:56 PM:611;1780317596611;;
1277;523;0.6653467;0.4844295;0.6755218;0.5278082;502.7;0.03416217;True;6/1/2026 7:39:56 PM:710;1780317596710;;
