X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
342;52;0.2328379;0.09856517;0.2328379;0.09856517;395.8;0.1695564;False;5/31/2026 6:33:06 PM:794;1780227186794;;
482;122;0.3272873;0.2292219;0.4367385;0.4625962;394.0;0.1478753;False;5/31/2026 6:33:06 PM:923;1780227186923;;
559;154;0.3800564;0.2890781;0.4704471;0.4791622;400.8;0.1147195;True;5/31/2026 6:33:07 PM:46;1780227187046;;
581;167;0.3945797;0.3130234;0.4656955;0.4945756;406.9;0.1130676;True;5/31/2026 6:33:07 PM:110;1780227187110;;
583;171;0.3959375;0.3211948;0.4268683;0.4573223;407.5;0.1162246;True;5/31/2026 6:33:07 PM:177;1780227187177;;
554;176;0.3763546;0.3297541;0.3076892;0.475899;410.0;0.1152801;True;5/31/2026 6:33:07 PM:241;1780227187241;;
539;178;0.3659903;0.3333995;0.3105742;0.4629241;412.2;0.1155135;True;5/31/2026 6:33:07 PM:300;1780227187300;;
505;174;0.3433994;0.3257116;0.2632681;0.2787265;412.2;0.1249531;True;5/31/2026 6:33:07 PM:368;1780227187368;;
486;171;0.3305165;0.3210123;0.263244;0.2787337;412.3;0.1249477;True;5/31/2026 6:33:07 PM:433;1780227187433;;
515;165;0.3501619;0.3096943;0.4184467;0.2251928;412.6;0.1247616;True;5/31/2026 6:33:07 PM:500;1780227187500;;
422;151;0.2869083;0.2823335;0.1608642;0.1338685;414.8;0.1307829;True;5/31/2026 6:33:07 PM:567;1780227187567;;
375;142;0.2551836;0.2658647;0.1613841;0.1338729;416.7;0.131211;True;5/31/2026 6:33:07 PM:629;1780227187629;;
375;135;0.2550628;0.254037;0.2479016;0.1300027;419.2;0.1356374;False;5/31/2026 6:33:07 PM:693;1780227187693;;
376;117;0.2554125;0.2198248;0.2656019;0.01735499;416.1;0.1353944;False;5/31/2026 6:33:07 PM:754;1780227187754;;
377;106;0.2560165;0.1990565;0.2714774;0.02096572;413.3;0.135694;False;5/31/2026 6:33:07 PM:812;1780227187812;;
373;99;0.2533642;0.1856223;0.2246082;0.02576211;411.5;0.1608743;False;5/31/2026 6:33:07 PM:875;1780227187875;;
357;95;0.2426373;0.1790451;0.1822287;0.04029017;416.8;0.1943081;False;5/31/2026 6:33:07 PM:937;1780227187937;;
347;93;0.2361356;0.1746145;0.1826121;0.04009192;421.6;0.1948319;False;5/31/2026 6:33:07 PM:996;1780227187996;;
345;116;0.2344521;0.2185979;0.1996657;0.37032;425.1;0.173417;False;5/31/2026 6:33:08 PM:58;1780227188058;;
343;130;0.2333297;0.2436022;0.1995762;0.3703061;428.3;0.1732821;False;5/31/2026 6:33:08 PM:116;1780227188116;;
345;112;0.2345881;0.2100569;0.2471567;0.02332635;429.6;0.1671043;False;5/31/2026 6:33:08 PM:180;1780227188180;;
370;107;0.251319;0.2013677;0.3168201;0.08200365;430.5;0.1469878;False;5/31/2026 6:33:08 PM:244;1780227188244;;
390;105;0.2651544;0.1973641;0.3305412;0.09446084;431.4;0.1477311;False;5/31/2026 6:33:08 PM:304;1780227188304;;
547;101;0.371895;0.1906288;0.5278797;0.06810386;437.3;0.1643587;False;5/31/2026 6:33:08 PM:368;1780227188368;;
622;99;0.4225484;0.1860601;0.5278816;0.06810411;442.6;0.1643301;False;5/31/2026 6:33:08 PM:430;1780227188430;;
659;97;0.4479449;0.1827241;0.5216698;0.06820592;448.1;0.1575441;False;5/31/2026 6:33:08 PM:497;1780227188497;;
681;96;0.4626541;0.1804325;0.5241888;0.06762242;455.0;0.1385685;False;5/31/2026 6:33:08 PM:561;1780227188561;;
694;95;0.4714308;0.178818;0.5237432;0.06756329;461.2;0.1393431;False;5/31/2026 6:33:08 PM:623;1780227188623;;
706;95;0.4794402;0.1777667;0.5331424;0.06879975;465.4;0.1717839;False;5/31/2026 6:33:08 PM:688;1780227188688;;
710;94;0.4822596;0.1768651;0.5212606;0.06722824;474.9;0.1374097;False;5/31/2026 6:33:08 PM:749;1780227188749;;
713;94;0.4840989;0.1762386;0.5211994;0.06722011;483.5;0.1379726;False;5/31/2026 6:33:08 PM:806;1780227188806;;
718;94;0.488014;0.1761705;0.5370763;0.07140259;485.2;0.1613048;False;5/31/2026 6:33:08 PM:867;1780227188867;;
719;96;0.4882948;0.1804826;0.5101085;0.2131133;483.7;0.1427149;False;5/31/2026 6:33:08 PM:928;1780227188928;;
719;98;0.4885116;0.1834588;0.5099699;0.2134633;482.3;0.1436476;False;5/31/2026 6:33:08 PM:992;1780227188992;;
720;105;0.4888341;0.1969326;0.5057684;0.2883151;479.0;0.1324807;True;5/31/2026 6:33:09 PM:59;1780227189059;;
720;107;0.488902;0.2014938;0.5093893;0.2640914;476.1;0.1342358;True;5/31/2026 6:33:09 PM:117;1780227189117;;
724;99;0.4916825;0.1863962;0.5349374;0.06905306;478.2;0.1392917;False;5/31/2026 6:33:09 PM:179;1780227189179;;
724;99;0.4920154;0.1863107;0.5212957;0.1743306;479.6;0.1252128;True;5/31/2026 6:33:09 PM:244;1780227189244;;
725;99;0.4922332;0.1862529;0.5212576;0.1744291;480.9;0.1254271;True;5/31/2026 6:33:09 PM:300;1780227189300;;
725;103;0.4926885;0.1938159;0.503424;0.2710177;479.5;0.1471629;False;5/31/2026 6:33:09 PM:365;1780227189365;;
726;106;0.4930036;0.1988413;0.5033487;0.2709602;478.2;0.1470754;False;5/31/2026 6:33:09 PM:430;1780227189430;;
729;99;0.4950329;0.1852173;0.5319248;0.08270796;480.9;0.1454851;False;5/31/2026 6:33:09 PM:493;1780227189493;;
729;94;0.4955179;0.1773348;0.5237004;0.08791032;484.9;0.1533386;False;5/31/2026 6:33:09 PM:556;1780227189556;;
730;92;0.4958555;0.1721206;0.5236795;0.0879625;488.6;0.153483;False;5/31/2026 6:33:09 PM:616;1780227189616;;
730;93;0.4962456;0.1753659;0.5073618;0.2167273;487.3;0.1378229;False;5/31/2026 6:33:09 PM:681;1780227189681;;
732;91;0.4972311;0.1706685;0.5286489;0.09417762;492.9;0.1436409;False;5/31/2026 6:33:09 PM:741;1780227189741;;
733;88;0.4980587;0.1662858;0.5301348;0.08342762;498.0;0.1442185;False;5/31/2026 6:33:09 PM:800;1780227189800;;
733;94;0.4982475;0.1772197;0.501647;0.2615635;495.6;0.1421303;False;5/31/2026 6:33:09 PM:863;1780227189863;;
734;99;0.498452;0.1865592;0.5059157;0.277186;493.4;0.1424233;False;5/31/2026 6:33:09 PM:923;1780227189923;;
734;92;0.4984612;0.1730084;0.5137096;0.06493024;490.9;0.1367757;False;5/31/2026 6:33:09 PM:987;1780227189987;;
732;92;0.4974486;0.17287;0.4843693;0.1513751;489.4;0.1389002;False;5/31/2026 6:33:10 PM:49;1780227190049;;
731;92;0.4964148;0.1728407;0.4804871;0.1546282;488.1;0.1390759;False;5/31/2026 6:33:10 PM:111;1780227190111;;
615;93;0.4177024;0.1751437;0.2838952;0.2142823;483.8;0.129424;True;5/31/2026 6:33:10 PM:177;1780227190177;;
606;94;0.4117096;0.1768598;0.3740298;0.2173466;483.9;0.1326225;True;5/31/2026 6:33:10 PM:241;1780227190241;;
598;95;0.4063626;0.1780679;0.3656627;0.2181032;483.9;0.1332705;True;5/31/2026 6:33:10 PM:300;1780227190300;;
599;95;0.4069178;0.1788297;0.4199441;0.21578;480.9;0.1365056;False;5/31/2026 6:33:10 PM:361;1780227190361;;
599;95;0.4073069;0.1793613;0.4202051;0.2159879;478.1;0.1367987;False;5/31/2026 6:33:10 PM:420;1780227190420;;
620;95;0.4214669;0.1783809;0.4897285;0.1570636;480.5;0.1407772;False;5/31/2026 6:33:10 PM:483;1780227190483;;
598;107;0.4062888;0.2002008;0.3432034;0.345993;478.7;0.1247432;True;5/31/2026 6:33:10 PM:547;1780227190547;;
586;112;0.3982047;0.2104502;0.3467914;0.3282352;477.1;0.1250063;True;5/31/2026 6:33:10 PM:609;1780227190609;;
636;110;0.4320553;0.2062195;0.525499;0.1624891;475.8;0.1335227;True;5/31/2026 6:33:10 PM:674;1780227190674;;
663;108;0.4502237;0.2035788;0.5254419;0.1626317;474.8;0.1338669;True;5/31/2026 6:33:10 PM:733;1780227190733;;
666;109;0.4526393;0.203779;0.484531;0.223536;472.1;0.1292484;True;5/31/2026 6:33:10 PM:797;1780227190797;;
674;110;0.458001;0.2066905;0.505047;0.2651797;470.8;0.1403739;False;5/31/2026 6:33:10 PM:866;1780227190866;;
682;110;0.4630862;0.2067248;0.5135321;0.231949;473.1;0.1331931;True;5/31/2026 6:33:10 PM:931;1780227190931;;
686;110;0.4658684;0.2070721;0.5114378;0.2418036;475.2;0.1338307;True;5/31/2026 6:33:10 PM:991;1780227190991;;
690;110;0.4688493;0.2072542;0.5094178;0.2371328;476.7;0.1479906;False;5/31/2026 6:33:11 PM:152;1780227191152;;
692;110;0.4700157;0.2074396;0.5125228;0.2208508;478.0;0.1388882;False;5/31/2026 6:33:11 PM:212;1780227191212;;
692;119;0.470196;0.2225219;0.4721734;0.3488194;474.2;0.1434958;False;5/31/2026 6:33:11 PM:280;1780227191280;;
645;134;0.4380901;0.2519589;0.352911;0.4342252;470.3;0.121795;True;5/31/2026 6:33:11 PM:343;1780227191343;;
617;144;0.4192891;0.2707739;0.3498123;0.4357729;466.9;0.1229628;True;5/31/2026 6:33:11 PM:406;1780227191406;;
630;148;0.4279721;0.2777546;0.4842905;0.4061317;464.3;0.1349492;True;5/31/2026 6:33:11 PM:468;1780227191468;;
638;151;0.43343;0.282451;0.4842121;0.4060747;461.9;0.1357701;False;5/31/2026 6:33:11 PM:528;1780227191528;;
641;152;0.4355232;0.2841622;0.4734814;0.3497384;462.3;0.1535666;False;5/31/2026 6:33:11 PM:593;1780227191593;;
642;147;0.4365028;0.2764194;0.4693973;0.2243682;460.9;0.1342258;True;5/31/2026 6:33:11 PM:662;1780227191662;;
644;144;0.4378424;0.2708651;0.4760755;0.2150911;459.6;0.1335756;True;5/31/2026 6:33:11 PM:721;1780227191721;;
537;157;0.3652276;0.293931;0.2407094;0.4508072;458.8;0.1381334;False;5/31/2026 6:33:11 PM:783;1780227191783;;
502;165;0.3410053;0.309628;0.2700046;0.4544372;457.2;0.1342497;True;5/31/2026 6:33:11 PM:844;1780227191844;;
481;171;0.3271438;0.3200192;0.270083;0.4544278;455.8;0.1343443;True;5/31/2026 6:33:11 PM:904;1780227191904;;
581;139;0.3948741;0.2603652;0.5291985;0.06991349;459.0;0.1411889;False;5/31/2026 6:33:11 PM:968;1780227191968;;
625;130;0.424979;0.2442577;0.5177099;0.139605;458.5;0.1466091;False;5/31/2026 6:33:12 PM:31;1780227192031;;
651;125;0.4421188;0.2341035;0.5176654;0.1397103;458.1;0.1469843;False;5/31/2026 6:33:12 PM:93;1780227192093;;
669;113;0.4544784;0.2125957;0.5228204;0.06742882;463.4;0.1390325;False;5/31/2026 6:33:12 PM:155;1780227192155;;
680;106;0.4616702;0.1995909;0.5222837;0.06735759;468.1;0.1405529;False;5/31/2026 6:33:12 PM:211;1780227192211;;
688;101;0.4671096;0.1904528;0.523121;0.07020152;469.2;0.1838749;False;5/31/2026 6:33:12 PM:275;1780227192275;;
688;104;0.46774;0.1945739;0.5032414;0.2345671;471.5;0.1600394;False;5/31/2026 6:33:12 PM:338;1780227192338;;
689;105;0.4678826;0.1970984;0.4966392;0.234116;473.7;0.1614373;False;5/31/2026 6:33:12 PM:395;1780227192395;;
