X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
299;466;0.186259;0.5154896;0.2649031;0.4526757;361.9;0.1915279;False;5/31/2026 5:42:00 PM:12;1780224120012;;
331;463;0.2062164;0.5132145;0.2743615;0.4677823;361.8;0.1916112;False;5/31/2026 5:42:00 PM:80;1780224120080;;
295;473;0.1840778;0.5232871;0.1108988;0.5829106;361.8;0.1868355;False;5/31/2026 5:42:00 PM:152;1780224120152;;
264;456;0.1644911;0.5047725;0.08837421;0.4050699;360.9;0.1791737;False;5/31/2026 5:42:00 PM:217;1780224120217;;
242;451;0.1511808;0.499044;0.08265851;0.4320253;360.1;0.1792101;False;5/31/2026 5:42:00 PM:280;1780224120280;;
228;447;0.1420748;0.4949982;0.08122907;0.431958;358.1;0.1852732;False;5/31/2026 5:42:00 PM:346;1780224120346;;
223;471;0.1392378;0.522024;0.0960749;0.6184714;357.4;0.1908863;False;5/31/2026 5:42:00 PM:417;1780224120417;;
220;485;0.1374256;0.5371898;0.09608265;0.6184769;356.9;0.1908631;False;5/31/2026 5:42:00 PM:484;1780224120484;;
219;460;0.1367247;0.509212;0.1000535;0.3960782;357.6;0.1749685;False;5/31/2026 5:42:00 PM:553;1780224120553;;
219;453;0.136565;0.5011105;0.1060131;0.4296685;356.6;0.1921032;False;5/31/2026 5:42:00 PM:618;1780224120618;;
217;452;0.1352426;0.5003338;0.09390881;0.4646351;355.7;0.1921903;False;5/31/2026 5:42:00 PM:682;1780224120682;;
212;448;0.1323671;0.4962285;0.08236019;0.4343113;355.4;0.1917394;False;5/31/2026 5:42:00 PM:748;1780224120748;;
212;448;0.1321503;0.4961016;0.09429506;0.4937091;355.4;0.1897203;False;5/31/2026 5:42:00 PM:814;1780224120814;;
212;449;0.1320589;0.4975633;0.09482864;0.5172813;355.4;0.18971;False;5/31/2026 5:42:00 PM:878;1780224120878;;
209;449;0.1305858;0.4974912;0.08475904;0.4910282;356.1;0.178385;False;5/31/2026 5:42:00 PM:945;1780224120945;;
229;448;0.1430135;0.4965301;0.1867235;0.467336;356.1;0.2036681;False;5/31/2026 5:42:01 PM:13;1780224121013;;
231;448;0.1441847;0.4964335;0.1558268;0.4899076;356.1;0.2031845;False;5/31/2026 5:42:01 PM:75;1780224121075;;
231;444;0.1440511;0.4920618;0.127596;0.4358648;357.8;0.185728;False;5/31/2026 5:42:01 PM:139;1780224121139;;
233;454;0.1452548;0.5031233;0.1591732;0.5703205;359.5;0.1967495;False;5/31/2026 5:42:01 PM:202;1780224121202;;
234;461;0.146061;0.5101618;0.1591673;0.5703168;360.9;0.196747;False;5/31/2026 5:42:01 PM:267;1780224121267;;
228;465;0.1420626;0.5148902;0.1059182;0.5708872;359.6;0.1913509;False;5/31/2026 5:42:01 PM:331;1780224121331;;
225;467;0.1403967;0.5174495;0.1123753;0.5664181;358.5;0.1912603;False;5/31/2026 5:42:01 PM:393;1780224121393;;
303;455;0.1892422;0.5033858;0.2920404;0.4281451;362.6;0.2033328;False;5/31/2026 5:42:01 PM:456;1780224121456;;
287;465;0.1788661;0.5147236;0.1172415;0.5951707;361.9;0.1861003;False;5/31/2026 5:42:01 PM:522;1780224121522;;
274;472;0.1710926;0.5228062;0.1122398;0.5994608;361.3;0.1860702;False;5/31/2026 5:42:01 PM:586;1780224121586;;
260;477;0.162464;0.527949;0.09856347;0.5979547;360.8;0.1971031;False;5/31/2026 5:42:01 PM:651;1780224121651;;
259;478;0.1617891;0.5292635;0.1449127;0.5814825;361.6;0.2041364;False;5/31/2026 5:42:01 PM:715;1780224121715;;
259;479;0.1613217;0.5301877;0.1449924;0.5815338;362.3;0.2041934;False;5/31/2026 5:42:01 PM:779;1780224121779;;
259;479;0.1613212;0.530854;0.1613132;0.559918;361.6;0.2019258;False;5/31/2026 5:42:01 PM:843;1780224121843;;
273;480;0.1705435;0.5314377;0.2159182;0.5476579;364.1;0.1927358;False;5/31/2026 5:42:01 PM:906;1780224121906;;
282;480;0.1758108;0.5318475;0.2134413;0.5493088;366.3;0.1926873;False;5/31/2026 5:42:01 PM:968;1780224121968;;
286;481;0.1784874;0.5321695;0.2081479;0.5475847;366.0;0.1952654;False;5/31/2026 5:42:02 PM:37;1780224122037;;
273;479;0.1703987;0.5309092;0.1251128;0.5128285;365.5;0.1783352;False;5/31/2026 5:42:02 PM:100;1780224122100;;
269;479;0.1676174;0.5299588;0.1382754;0.5121912;365.0;0.1783193;False;5/31/2026 5:42:02 PM:167;1780224122167;;
260;468;0.1621205;0.518389;0.1193792;0.4449069;368.9;0.1466838;False;5/31/2026 5:42:02 PM:238;1780224122238;;
241;459;0.1500821;0.5085573;0.08496518;0.4306423;372.3;0.1467933;False;5/31/2026 5:42:02 PM:304;1780224122304;;
240;441;0.1494778;0.488064;0.1220864;0.3746986;374.6;0.1643755;False;5/31/2026 5:42:02 PM:368;1780224122368;;
808;284;0.5037066;0.3151757;0.5800162;0.201945;368.5;0.2240876;False;5/31/2026 5:42:20 PM:527;1780224140527;;
812;282;0.5060824;0.3128963;0.5847383;0.1944273;363.1;0.2237778;False;5/31/2026 5:42:20 PM:610;1780224140610;;
757;580;0.471922;0.6424131;0.44749;0.746941;361.9;0.1394825;False;5/31/2026 5:42:34 PM:316;1780224154316;;
757;581;0.4716682;0.6435466;0.4458065;0.7332992;360.8;0.1392614;False;5/31/2026 5:42:34 PM:380;1780224154380;;
753;583;0.4692933;0.6459392;0.4288318;0.751556;362.3;0.1582343;False;5/31/2026 5:42:34 PM:449;1780224154449;;
753;586;0.4691863;0.6482636;0.4435236;0.7549204;363.6;0.1582791;False;5/31/2026 5:42:34 PM:517;1780224154517;;
748;589;0.4662094;0.6522651;0.4224274;0.7086762;363.6;0.1705265;False;5/31/2026 5:42:34 PM:597;1780224154597;;
747;591;0.4656792;0.6544318;0.4582556;0.7466432;363.4;0.1724472;False;5/31/2026 5:42:34 PM:670;1780224154670;;
747;594;0.4652886;0.6573166;0.4455092;0.7455815;361.9;0.1801771;False;5/31/2026 5:42:35 PM:29;1780224155029;;
746;596;0.4650631;0.6595358;0.4495466;0.7567559;360.6;0.1802348;False;5/31/2026 5:42:35 PM:94;1780224155094;;
746;598;0.4645715;0.6624564;0.4394715;0.7055006;359.5;0.18263;False;5/31/2026 5:42:35 PM:158;1780224155158;;
745;592;0.464395;0.6552619;0.4473667;0.6202576;361.5;0.1795514;False;5/31/2026 5:42:35 PM:230;1780224155230;;
745;588;0.4642859;0.6511872;0.4472579;0.6201759;363.3;0.1796044;False;5/31/2026 5:42:35 PM:295;1780224155295;;
745;590;0.4642177;0.6532062;0.4470332;0.7013556;362.1;0.1684243;False;5/31/2026 5:42:35 PM:360;1780224155360;;
745;589;0.4640888;0.6524982;0.4490221;0.6419522;360.7;0.1649049;False;5/31/2026 5:42:35 PM:424;1780224155424;;
745;589;0.4640464;0.6517996;0.4477326;0.6388592;359.4;0.1649146;False;5/31/2026 5:42:35 PM:488;1780224155488;;
666;586;0.4149798;0.6486137;0.3012099;0.6112139;360.1;0.1569678;False;5/31/2026 5:42:35 PM:554;1780224155554;;
673;598;0.4194584;0.6618043;0.4506501;0.7416709;357.6;0.1806782;False;5/31/2026 5:42:35 PM:624;1780224155624;;
678;606;0.4221753;0.67047;0.4508932;0.7458795;355.3;0.1807119;False;5/31/2026 5:42:35 PM:689;1780224155689;;
676;602;0.4213236;0.6667817;0.4075786;0.6327607;356.7;0.1823155;False;5/31/2026 5:42:35 PM:757;1780224155757;;
604;603;0.3764752;0.6671804;0.276801;0.6881247;355.5;0.2350627;False;5/31/2026 5:42:35 PM:828;1780224155828;;
559;603;0.3484739;0.6672221;0.2643389;0.6821761;354.5;0.2346054;False;5/31/2026 5:42:35 PM:893;1780224155893;;
257;565;0.1605578;0.625636;0.08592471;0.5630187;352.4;0.2219899;False;5/31/2026 5:42:39 PM:415;1780224159415;;
249;545;0.1554619;0.60342;0.07543593;0.4683305;350.4;0.2204524;False;5/31/2026 5:42:39 PM:480;1780224159480;;
248;479;0.1546448;0.5302839;0.09505139;0.331483;348.1;0.2401409;False;5/31/2026 5:42:39 PM:552;1780224159552;;
262;505;0.163403;0.5594279;0.1927514;0.6557588;394.4;0.2452948;False;5/31/2026 5:42:39 PM:617;1780224159617;;
273;522;0.1705655;0.5775849;0.2008686;0.659563;436.0;0.2448734;False;5/31/2026 5:42:39 PM:685;1780224159685;;
291;532;0.1817379;0.5892965;0.2273001;0.6622424;479.5;0.2636652;False;5/31/2026 5:42:39 PM:751;1780224159751;;
263;533;0.1638854;0.5897397;0.0886176;0.6087375;514.2;0.2597975;False;5/31/2026 5:42:39 PM:816;1780224159816;;
245;533;0.1530494;0.5899606;0.08807058;0.606761;545.5;0.2590169;False;5/31/2026 5:42:39 PM:880;1780224159880;;
265;540;0.1650866;0.5981367;0.2122755;0.668294;576.0;0.2187601;False;5/31/2026 5:42:39 PM:950;1780224159950;;
264;540;0.1643869;0.598223;0.1433599;0.6193425;608.9;0.2136187;False;5/31/2026 5:42:40 PM:15;1780224160015;;
262;540;0.16359;0.5984142;0.1398713;0.6132876;638.5;0.2133904;False;5/31/2026 5:42:40 PM:78;1780224160078;;
323;533;0.2012105;0.5904171;0.2420943;0.5646707;609.1;0.2293106;False;5/31/2026 5:42:43 PM:89;1780224163089;;
320;551;0.1997821;0.6098052;0.1925935;0.6792635;582.7;0.2203231;False;5/31/2026 5:42:43 PM:213;1780224163213;;
354;557;0.2209397;0.6165167;0.304441;0.6802495;558.8;0.2210645;False;5/31/2026 5:42:43 PM:278;1780224163278;;
370;558;0.2307985;0.6174328;0.2953052;0.6512046;536.9;0.2279818;False;5/31/2026 5:42:43 PM:342;1780224163342;;
373;558;0.232678;0.6180689;0.27343;0.6509619;517.2;0.227748;False;5/31/2026 5:42:43 PM:408;1780224163408;;
333;549;0.2075865;0.608071;0.1390919;0.5462604;496.9;0.1995463;False;5/31/2026 5:42:43 PM:474;1780224163474;;
