X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
479;193;0.3255993;0.3617375;0.2616669;0.4346215;423.6;0.1278509;True;5/31/2026 6:27:43 PM:483;1780226863483;;
468;194;0.3179215;0.364443;0.2653116;0.4450327;424.2;0.1285722;True;5/31/2026 6:27:43 PM:542;1780226863542;;
468;220;0.3177254;0.4126857;0.302239;0.6409227;425.4;0.1150626;True;5/31/2026 6:27:43 PM:606;1780226863606;;
467;236;0.317603;0.4419399;0.3025417;0.6409801;426.4;0.1152813;True;5/31/2026 6:27:43 PM:666;1780226863666;;
498;268;0.3381151;0.5013852;0.4113458;0.7631319;429.0;0.1189673;True;5/31/2026 6:27:43 PM:729;1780226863729;;
493;269;0.334812;0.50404;0.2997645;0.616664;429.6;0.1118209;True;5/31/2026 6:27:43 PM:793;1780226863793;;
490;270;0.3327872;0.5057816;0.2999995;0.6167043;430.1;0.1120054;True;5/31/2026 6:27:43 PM:851;1780226863851;;
488;267;0.3314162;0.4991329;0.3012808;0.4536039;431.8;0.1092002;True;5/31/2026 6:27:43 PM:915;1780226863915;;
486;264;0.3304557;0.4949065;0.3009989;0.4535287;433.3;0.1089685;True;5/31/2026 6:27:43 PM:978;1780226863978;;
489;268;0.3325215;0.5013219;0.3511273;0.5981905;436.0;0.1171246;True;5/31/2026 6:27:44 PM:43;1780226864043;;
500;265;0.3397325;0.4970814;0.383703;0.4521922;437.3;0.1133752;True;5/31/2026 6:27:44 PM:106;1780226864106;;
507;264;0.3442974;0.4942967;0.3838851;0.4522139;438.5;0.1135201;True;5/31/2026 6:27:44 PM:168;1780226864168;;
493;264;0.335011;0.4944551;0.2859546;0.5112523;439.9;0.1136221;True;5/31/2026 6:27:44 PM:239;1780226864239;;
483;269;0.3281832;0.5036691;0.2797288;0.6009556;440.6;0.1080538;True;5/31/2026 6:27:44 PM:305;1780226864305;;
477;271;0.3241542;0.5078852;0.2807012;0.5884852;441.3;0.1082352;True;5/31/2026 6:27:44 PM:367;1780226864367;;
530;270;0.3598292;0.5055821;0.4517044;0.4739883;440.7;0.1166666;True;5/31/2026 6:27:44 PM:432;1780226864432;;
530;270;0.3602653;0.5059679;0.3681069;0.5385278;438.3;0.1125565;True;5/31/2026 6:27:44 PM:500;1780226864500;;
531;270;0.3605549;0.5062262;0.3682863;0.5385518;436.1;0.1126949;True;5/31/2026 6:27:44 PM:563;1780226864563;;
530;270;0.360423;0.50471;0.3524242;0.4776347;434.1;0.1205873;True;5/31/2026 6:27:44 PM:632;1780226864632;;
530;256;0.3604133;0.4788227;0.357517;0.3382651;431.7;0.1174326;True;5/31/2026 6:27:44 PM:702;1780226864702;;
530;245;0.3603959;0.4590925;0.3556017;0.3181017;429.7;0.1178504;True;5/31/2026 6:27:44 PM:767;1780226864767;;
529;242;0.3595736;0.452787;0.3403755;0.3539954;429.3;0.1191931;True;5/31/2026 6:27:44 PM:829;1780226864829;;
529;242;0.3598065;0.4523957;0.3659541;0.4427167;427.6;0.1123816;True;5/31/2026 6:27:44 PM:894;1780226864894;;
532;241;0.3614582;0.452042;0.3842913;0.431425;426.1;0.1126609;True;5/31/2026 6:27:44 PM:955;1780226864955;;
536;234;0.3643443;0.4381298;0.3969275;0.3078294;426.5;0.1241719;True;5/31/2026 6:27:45 PM:19;1780226865019;;
537;210;0.3648897;0.3927768;0.3840053;0.1711081;426.1;0.1241365;True;5/31/2026 6:27:45 PM:80;1780226865080;;
538;195;0.3652843;0.3652709;0.3843405;0.171188;425.8;0.1244344;True;5/31/2026 6:27:45 PM:140;1780226865140;;
558;196;0.379121;0.3676353;0.4501818;0.3901362;427.0;0.1226701;True;5/31/2026 6:27:45 PM:207;1780226865207;;
572;197;0.3889571;0.3687016;0.4570071;0.3852622;428.0;0.1232905;True;5/31/2026 6:27:45 PM:265;1780226865265;;
573;205;0.3893982;0.384205;0.4042183;0.4867949;428.7;0.1338354;True;5/31/2026 6:27:45 PM:330;1780226865330;;
595;207;0.4045212;0.3884079;0.4845614;0.4503706;431.7;0.1325535;True;5/31/2026 6:27:45 PM:393;1780226865393;;
609;209;0.4138524;0.3912199;0.4844877;0.4503614;434.4;0.1332709;True;5/31/2026 6:27:45 PM:453;1780226865453;;
611;208;0.4152675;0.3901648;0.4586543;0.3666145;434.6;0.1166006;True;5/31/2026 6:27:45 PM:515;1780226865515;;
613;208;0.4163063;0.3894483;0.459122;0.3667182;434.8;0.1169936;True;5/31/2026 6:27:45 PM:579;1780226865579;;
591;187;0.4015063;0.3512045;0.348335;0.1713516;432.6;0.1134887;True;5/31/2026 6:27:45 PM:643;1780226865643;;
581;187;0.3946154;0.3510788;0.3563625;0.3433837;432.0;0.1191335;True;5/31/2026 6:27:45 PM:709;1780226865709;;
575;187;0.3905101;0.3509856;0.3578624;0.3425198;431.5;0.1194121;True;5/31/2026 6:27:45 PM:777;1780226865777;;
571;186;0.3880424;0.3495266;0.3601554;0.3052815;430.7;0.1186327;True;5/31/2026 6:27:45 PM:854;1780226865854;;
583;165;0.396367;0.308761;0.4449636;0.1106392;430.4;0.1143798;True;5/31/2026 6:27:45 PM:916;1780226865916;;
598;144;0.4065251;0.2696123;0.4645079;0.06542881;430.2;0.1155714;True;5/31/2026 6:27:45 PM:980;1780226865980;;
603;129;0.4096244;0.2413949;0.4468322;0.05762215;429.5;0.1267462;True;5/31/2026 6:27:46 PM:50;1780226866050;;
610;125;0.4145124;0.2343556;0.4636526;0.1056221;430.1;0.1144815;True;5/31/2026 6:27:46 PM:114;1780226866114;;
615;122;0.4181083;0.2291368;0.4640791;0.1057211;430.5;0.1148254;True;5/31/2026 6:27:46 PM:186;1780226866186;;
628;134;0.4263976;0.2513379;0.4923746;0.3546548;431.7;0.1305746;True;5/31/2026 6:27:46 PM:249;1780226866249;;
646;122;0.4389673;0.229371;0.5160758;0.06684373;430.7;0.1287137;True;5/31/2026 6:27:46 PM:321;1780226866321;;
658;115;0.4469544;0.2153152;0.5163632;0.06689063;429.7;0.1290081;True;5/31/2026 6:27:46 PM:393;1780226866393;;
653;126;0.4439297;0.2367361;0.4262423;0.3394872;429.9;0.1202987;True;5/31/2026 6:27:46 PM:459;1780226866459;;
615;128;0.418121;0.2401116;0.3444009;0.2782834;430.3;0.1063828;True;5/31/2026 6:27:46 PM:527;1780226866527;;
547;161;0.371879;0.3023794;0.2690168;0.5131378;430.8;0.1112173;True;5/31/2026 6:27:46 PM:594;1780226866594;;
507;180;0.3444456;0.3366001;0.261058;0.5091016;431.3;0.1113957;True;5/31/2026 6:27:46 PM:659;1780226866659;;
509;166;0.345946;0.3119265;0.3710476;0.1759356;432.0;0.1103052;True;5/31/2026 6:27:46 PM:723;1780226866723;;
511;158;0.3470649;0.2957139;0.3714547;0.1760347;432.6;0.110612;True;5/31/2026 6:27:46 PM:790;1780226866790;;
544;178;0.3694131;0.3335924;0.4539432;0.4967706;434.1;0.09883801;True;5/31/2026 6:27:46 PM:860;1780226866860;;
525;184;0.3564481;0.3443238;0.3018178;0.4453103;440.0;0.1130462;True;5/31/2026 6:27:46 PM:926;1780226866926;;
487;237;0.3310786;0.4435649;0.2494112;0.724984;441.0;0.1214607;True;5/31/2026 6:27:46 PM:993;1780226866993;;
467;265;0.3176381;0.4958674;0.2502196;0.7248124;441.9;0.121887;True;5/31/2026 6:27:47 PM:53;1780226867053;;
468;287;0.3182218;0.5376943;0.3287928;0.7495034;443.1;0.1269265;True;5/31/2026 6:27:47 PM:116;1780226867116;;
469;301;0.3186305;0.5632295;0.3290784;0.7495424;444.2;0.1271631;True;5/31/2026 6:27:47 PM:176;1780226867176;;
471;305;0.3199162;0.5712665;0.3410258;0.7047112;444.7;0.1251302;True;5/31/2026 6:27:47 PM:239;1780226867239;;
499;299;0.3390393;0.560055;0.4173279;0.4907726;444.6;0.1392282;False;5/31/2026 6:27:47 PM:302;1780226867302;;
515;295;0.3502726;0.5531713;0.4175241;0.4907911;444.4;0.1394241;False;5/31/2026 6:27:47 PM:361;1780226867361;;
538;227;0.3653408;0.4253623;0.4430428;0.1272951;442.6;0.1665923;False;5/31/2026 6:27:47 PM:424;1780226867424;;
571;227;0.3880719;0.4254519;0.4820967;0.4478871;439.8;0.1662083;False;5/31/2026 6:27:47 PM:487;1780226867487;;
591;227;0.4015758;0.4255155;0.4822606;0.4479115;437.4;0.1664456;False;5/31/2026 6:27:47 PM:546;1780226867546;;
645;176;0.4384384;0.3305276;0.5499306;0.0814532;434.8;0.181536;False;5/31/2026 6:27:47 PM:617;1780226867617;;
670;166;0.4552486;0.3109728;0.5434504;0.1788203;432.4;0.1808501;False;5/31/2026 6:27:47 PM:678;1780226867678;;
686;166;0.4660308;0.3107747;0.542188;0.2852077;429.4;0.1907977;False;5/31/2026 6:27:47 PM:744;1780226867744;;
700;155;0.4754552;0.2913237;0.5510786;0.1507979;427.0;0.1933369;False;5/31/2026 6:27:47 PM:810;1780226867810;;
705;155;0.478822;0.2913753;0.5402928;0.2926588;424.8;0.1947858;False;5/31/2026 6:27:47 PM:869;1780226867869;;
706;164;0.4797982;0.307643;0.5315406;0.4150392;423.5;0.1936705;False;5/31/2026 6:27:47 PM:935;1780226867935;;
708;166;0.4807616;0.3115167;0.5335336;0.372539;419.8;0.1887023;False;5/31/2026 6:27:47 PM:999;1780226867999;;
708;173;0.4809622;0.3250026;0.5301186;0.4463921;416.5;0.1896153;False;5/31/2026 6:27:48 PM:58;1780226868058;;
710;186;0.4822263;0.3478169;0.5153396;0.5037232;414.2;0.213458;False;5/31/2026 6:27:48 PM:126;1780226868126;;
725;204;0.4922779;0.3814808;0.5714715;0.5760335;411.3;0.1922959;False;5/31/2026 6:27:48 PM:192;1780226868192;;
733;216;0.498112;0.4055035;0.5703902;0.592253;408.7;0.1928874;False;5/31/2026 6:27:48 PM:252;1780226868252;;
741;226;0.5035523;0.422503;0.5756133;0.5935346;405.6;0.1888792;False;5/31/2026 6:27:48 PM:315;1780226868315;;
746;231;0.5065373;0.4323935;0.5727472;0.5877699;402.8;0.189254;False;5/31/2026 6:27:48 PM:378;1780226868378;;
748;232;0.5082619;0.4349287;0.5298648;0.4951899;400.1;0.1906916;False;5/31/2026 6:27:48 PM:439;1780226868439;;
786;279;0.5339966;0.5218267;0.6429144;0.8282692;399.7;0.2012853;False;5/31/2026 6:27:48 PM:501;1780226868501;;
809;306;0.5496632;0.5730529;0.6430859;0.8282677;399.3;0.2018612;False;5/31/2026 6:27:48 PM:562;1780226868562;;
826;312;0.5610343;0.5848964;0.6457564;0.7463582;399.2;0.2043388;False;5/31/2026 6:27:48 PM:626;1780226868626;;
850;321;0.5775129;0.6005266;0.673492;0.7807512;401.0;0.2080013;False;5/31/2026 6:27:48 PM:691;1780226868691;;
865;326;0.5878457;0.6108594;0.6735734;0.780742;402.6;0.2082862;False;5/31/2026 6:27:48 PM:754;1780226868754;;
866;328;0.5885278;0.6144474;0.6363109;0.6601244;404.9;0.2259644;False;5/31/2026 6:27:48 PM:825;1780226868825;;
867;328;0.588843;0.6145337;0.6418177;0.71316;406.8;0.2273855;False;5/31/2026 6:27:48 PM:887;1780226868887;;
847;328;0.5754329;0.6139941;0.530885;0.6088154;408.1;0.2246805;False;5/31/2026 6:27:48 PM:954;1780226868954;;
809;343;0.5495822;0.6417301;0.4774487;0.8295646;408.7;0.214911;False;5/31/2026 6:27:49 PM:21;1780226869021;;
610;344;0.4143414;0.6434041;0.2556307;0.6808811;408.4;0.2098306;False;5/31/2026 6:27:49 PM:88;1780226869088;;
519;344;0.3525955;0.6446248;0.2559245;0.6808046;408.1;0.2103206;False;5/31/2026 6:27:49 PM:160;1780226869160;;
435;343;0.2954109;0.6422766;0.1950516;0.614853;406.8;0.1985603;False;5/31/2026 6:27:49 PM:224;1780226869224;;
437;343;0.2970729;0.6425217;0.3253664;0.6521295;406.9;0.2090572;False;5/31/2026 6:27:49 PM:291;1780226869291;;
441;343;0.2995248;0.6424347;0.3567087;0.6394368;407.1;0.208089;False;5/31/2026 6:27:49 PM:354;1780226869354;;
451;337;0.3068222;0.6302542;0.3821148;0.5312257;408.4;0.1970447;False;5/31/2026 6:27:49 PM:415;1780226869415;;
548;336;0.372066;0.6298345;0.5201161;0.6066312;407.6;0.1996691;False;5/31/2026 6:27:49 PM:480;1780226869480;;
599;336;0.4066906;0.6295447;0.5201048;0.6066231;407.0;0.1998065;False;5/31/2026 6:27:49 PM:542;1780226869542;;
627;335;0.4258702;0.6267431;0.5162267;0.5672116;406.7;0.1872061;False;5/31/2026 6:27:49 PM:605;1780226869605;;
644;334;0.4374129;0.6248599;0.5161746;0.5671672;406.5;0.1877751;False;5/31/2026 6:27:49 PM:666;1780226869666;;
660;334;0.4483676;0.6247225;0.5252762;0.6198673;406.3;0.187302;False;5/31/2026 6:27:49 PM:735;1780226869735;;
667;333;0.4529123;0.6228085;0.5163411;0.5664504;408.5;0.1729406;False;5/31/2026 6:27:49 PM:800;1780226869800;;
672;332;0.4562239;0.6221388;0.5177792;0.5760582;410.4;0.1737729;False;5/31/2026 6:27:49 PM:864;1780226869864;;
672;328;0.4566067;0.6138606;0.5002865;0.5079219;412.4;0.159884;False;5/31/2026 6:27:49 PM:930;1780226869930;;
672;310;0.4567117;0.5811294;0.5016943;0.3851356;413.6;0.1420138;False;5/31/2026 6:27:49 PM:991;1780226869991;;
673;306;0.4573274;0.5733756;0.4963275;0.4485846;414.7;0.1426595;False;5/31/2026 6:27:50 PM:54;1780226870054;;
666;314;0.452581;0.5873778;0.4281136;0.6699216;416.0;0.1548252;False;5/31/2026 6:27:50 PM:118;1780226870118;;
658;318;0.4470237;0.5950537;0.4139596;0.6645654;417.2;0.1556183;False;5/31/2026 6:27:50 PM:178;1780226870178;;
670;318;0.4549473;0.5948368;0.5131857;0.5698905;418.7;0.1550308;False;5/31/2026 6:27:50 PM:242;1780226870242;;
679;319;0.4614556;0.5974135;0.5185821;0.6391565;418.2;0.1597537;False;5/31/2026 6:27:50 PM:306;1780226870306;;
685;320;0.4656105;0.5991178;0.5185525;0.6391321;417.9;0.1600379;False;5/31/2026 6:27:50 PM:369;1780226870369;;
689;318;0.4683885;0.5948032;0.5176126;0.5345099;416.9;0.1696851;False;5/31/2026 6:27:50 PM:435;1780226870435;;
692;318;0.470268;0.5947891;0.5176428;0.5847274;416.1;0.1712042;False;5/31/2026 6:27:50 PM:499;1780226870499;;
693;318;0.4709429;0.5947776;0.5132768;0.59329;415.4;0.1728232;False;5/31/2026 6:27:50 PM:561;1780226870561;;
697;316;0.4732115;0.5923159;0.5252506;0.5394503;415.2;0.1750541;False;5/31/2026 6:27:50 PM:624;1780226870624;;
697;309;0.4732803;0.5791432;0.5130695;0.4615835;413.8;0.1783182;False;5/31/2026 6:27:50 PM:691;1780226870691;;
699;309;0.4749371;0.5790738;0.4916012;0.577958;412.6;0.1702724;False;5/31/2026 6:27:50 PM:842;1780226870842;;
703;275;0.4776432;0.5146316;0.520314;0.3131983;412.1;0.1884892;False;5/31/2026 6:27:50 PM:942;1780226870942;;
703;270;0.4776991;0.5052765;0.5090655;0.3864393;408.8;0.1894072;False;5/31/2026 6:27:51 PM:10;1780226871010;;
704;265;0.4783608;0.4957618;0.5157999;0.3661424;405.9;0.1954365;False;5/31/2026 6:27:51 PM:76;1780226871076;;
712;238;0.4833862;0.4465377;0.5407392;0.2184269;407.0;0.1819051;False;5/31/2026 6:27:51 PM:150;1780226871150;;
597;247;0.4056979;0.4623281;0.2859639;0.5449294;407.9;0.133163;True;5/31/2026 6:27:51 PM:219;1780226871219;;
543;252;0.3690528;0.4725711;0.2844318;0.5503802;408.7;0.1339706;True;5/31/2026 6:27:51 PM:281;1780226871281;;
558;256;0.3791001;0.4800118;0.4529893;0.5525326;410.9;0.1497192;False;5/31/2026 6:27:51 PM:349;1780226871349;;
559;258;0.3801295;0.4831564;0.3991213;0.53778;409.6;0.162559;False;5/31/2026 6:27:51 PM:417;1780226871417;;
426;258;0.2897925;0.4831192;0.1629099;0.4810515;409.5;0.1686041;False;5/31/2026 6:27:51 PM:488;1780226871488;;
368;258;0.2498496;0.4830947;0.1630325;0.481018;409.4;0.1687606;False;5/31/2026 6:27:51 PM:552;1780226871552;;
350;258;0.2379594;0.4830253;0.1927806;0.4775102;409.2;0.1632641;False;5/31/2026 6:27:51 PM:620;1780226871620;;
338;258;0.2299309;0.4825729;0.1869423;0.4625544;409.0;0.1643096;False;5/31/2026 6:27:51 PM:685;1780226871685;;
306;259;0.2080963;0.4842899;0.1336692;0.5225797;409.7;0.165972;False;5/31/2026 6:27:51 PM:754;1780226871754;;
291;262;0.1975972;0.4903174;0.1411758;0.5672669;409.6;0.1743915;False;5/31/2026 6:27:51 PM:826;1780226871826;;
291;260;0.1977269;0.4874849;0.200768;0.4474806;409.3;0.1811432;False;5/31/2026 6:27:51 PM:896;1780226871896;;
291;259;0.1976939;0.4844496;0.1891927;0.433542;409.1;0.1825975;False;5/31/2026 6:27:51 PM:961;1780226871961;;
370;270;0.2516574;0.5052012;0.3645776;0.6360884;411.0;0.1625579;False;5/31/2026 6:27:52 PM:27;1780226872027;;
472;271;0.3204519;0.5081806;0.4429993;0.5707067;412.7;0.15189;False;5/31/2026 6:27:52 PM:96;1780226872096;;
521;272;0.3538204;0.5101126;0.4429571;0.5707029;414.3;0.1518388;False;5/31/2026 6:27:52 PM:160;1780226872160;;
579;273;0.3934936;0.5103228;0.4840427;0.5515549;413.7;0.1802536;False;5/31/2026 6:27:52 PM:240;1780226872240;;
623;275;0.4235738;0.5150761;0.509928;0.6009418;411.7;0.1873936;False;5/31/2026 6:27:52 PM:313;1780226872313;;
649;275;0.4408512;0.5156891;0.5135318;0.5440034;409.9;0.1894273;False;5/31/2026 6:27:52 PM:381;1780226872381;;
665;276;0.4517553;0.5173112;0.5151908;0.5829965;408.2;0.1800527;False;5/31/2026 6:27:52 PM:449;1780226872449;;
678;277;0.4604038;0.5178357;0.5228223;0.5345412;407.8;0.1854992;False;5/31/2026 6:27:52 PM:514;1780226872514;;
686;277;0.4658821;0.5181938;0.5228037;0.5345239;407.5;0.1857135;False;5/31/2026 6:27:52 PM:578;1780226872578;;
690;278;0.4687297;0.5197358;0.5181094;0.5772107;407.2;0.1857754;False;5/31/2026 6:27:52 PM:644;1780226872644;;
638;281;0.4337578;0.5254082;0.3491429;0.6197013;407.0;0.1587271;False;5/31/2026 6:27:52 PM:709;1780226872709;;
613;284;0.4163917;0.5325112;0.3521568;0.644522;406.7;0.1589649;False;5/31/2026 6:27:52 PM:769;1780226872769;;
597;285;0.4055834;0.533388;0.352824;0.5715436;407.6;0.1348353;True;5/31/2026 6:27:52 PM:833;1780226872833;;
597;285;0.405585;0.5335411;0.4070975;0.5854042;409.6;0.1439839;False;5/31/2026 6:27:52 PM:896;1780226872896;;
597;285;0.4056351;0.5340075;0.4108855;0.5951907;411.3;0.144435;False;5/31/2026 6:27:52 PM:956;1780226872956;;
620;276;0.4212346;0.5167313;0.4919019;0.4140747;410.8;0.1310789;True;5/31/2026 6:27:53 PM:20;1780226873020;;
621;271;0.4222516;0.5065699;0.4471798;0.4196632;409.8;0.113268;True;5/31/2026 6:27:53 PM:84;1780226873084;;
623;267;0.4229676;0.5001283;0.4475805;0.4197353;408.9;0.1136086;True;5/31/2026 6:27:53 PM:146;1780226873146;;
642;247;0.4360079;0.4625174;0.507857;0.274192;409.1;0.1052084;True;5/31/2026 6:27:53 PM:210;1780226873210;;
654;236;0.4440064;0.4421356;0.5073129;0.2853452;409.3;0.105373;True;5/31/2026 6:27:53 PM:272;1780226873272;;
655;236;0.4452905;0.4422637;0.4847058;0.4444003;410.5;0.106665;True;5/31/2026 6:27:53 PM:337;1780226873337;;
655;238;0.4453201;0.4456261;0.475991;0.4861421;410.7;0.1234292;True;5/31/2026 6:27:53 PM:402;1780226873402;;
655;239;0.4453431;0.4477922;0.4759947;0.4861446;410.9;0.1233921;True;5/31/2026 6:27:53 PM:462;1780226873462;;
654;236;0.4440261;0.4416969;0.4327343;0.3630803;411.8;0.1113218;True;5/31/2026 6:27:53 PM:527;1780226873527;;
650;204;0.4412769;0.382682;0.41809;0.1505575;412.8;0.1024275;True;5/31/2026 6:27:53 PM:589;1780226873589;;
645;185;0.4383315;0.3458271;0.4099954;0.1451625;413.7;0.102677;True;5/31/2026 6:27:53 PM:649;1780226873649;;
645;175;0.4382842;0.3276339;0.434699;0.1690165;415.9;0.1183913;True;5/31/2026 6:27:53 PM:713;1780226873713;;
645;165;0.4383808;0.3094187;0.4443437;0.1404367;417.8;0.118625;True;5/31/2026 6:27:53 PM:774;1780226873774;;
653;151;0.4438875;0.2835902;0.4873914;0.08739153;419.2;0.1075764;True;5/31/2026 6:27:53 PM:838;1780226873838;;
656;148;0.4459021;0.277514;0.4772601;0.1396568;422.3;0.0979422;True;5/31/2026 6:27:53 PM:903;1780226873903;;
658;146;0.447283;0.2733907;0.4775344;0.1396758;425.1;0.09811686;True;5/31/2026 6:27:53 PM:967;1780226873967;;
663;145;0.4503782;0.272225;0.4929338;0.1743824;424.1;0.1292178;True;5/31/2026 6:27:54 PM:29;1780226874029;;
673;150;0.4569441;0.281927;0.5145012;0.3381536;426.0;0.0957579;True;5/31/2026 6:27:54 PM:97;1780226874097;;
679;153;0.4611013;0.2878488;0.5145065;0.3381709;427.7;0.09572143;True;5/31/2026 6:27:54 PM:161;1780226874161;;
679;144;0.4610773;0.2696073;0.4608054;0.1230721;429.3;0.108601;True;5/31/2026 6:27:54 PM:225;1780226874225;;
665;132;0.4516107;0.2469616;0.4059423;0.07661715;433.3;0.118612;True;5/31/2026 6:27:54 PM:289;1780226874289;;
656;124;0.4459386;0.2324221;0.4065495;0.07667089;436.9;0.1190999;True;5/31/2026 6:27:54 PM:351;1780226874351;;
672;123;0.4562733;0.2308135;0.5133657;0.1316742;436.6;0.1287133;True;5/31/2026 6:27:54 PM:416;1780226874416;;
681;122;0.4626172;0.2297318;0.5138856;0.1317105;436.4;0.1291862;True;5/31/2026 6:27:54 PM:477;1780226874477;;
681;122;0.4627417;0.2295071;0.4759463;0.1421457;436.3;0.1152732;True;5/31/2026 6:27:54 PM:542;1780226874542;;
625;126;0.4246941;0.2371316;0.3283358;0.2902974;438.1;0.1238395;True;5/31/2026 6:27:54 PM:605;1780226874605;;
595;129;0.4044611;0.2418636;0.3288328;0.2903048;439.7;0.1242787;True;5/31/2026 6:27:54 PM:664;1780226874664;;
582;161;0.3953884;0.3013564;0.3419598;0.5109505;439.4;0.1294449;True;5/31/2026 6:27:54 PM:727;1780226874727;;
