X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
444;246;0.3015253;0.4609324;0.1169021;0.328501;421.8;0.111684;True;5/31/2026 7:19:36 PM:306;1780229976306;;
324;252;0.2199926;0.4717336;0.1140556;0.563344;420.6;0.1263671;True;5/31/2026 7:19:36 PM:368;1780229976368;;
334;252;0.2273634;0.4715553;0.2831954;0.4603781;419.4;0.126432;True;5/31/2026 7:19:36 PM:447;1780229976447;;
254;257;0.1726281;0.4813769;0.08156197;0.5772713;419.1;0.1324855;True;5/31/2026 7:19:36 PM:510;1780229976510;;
239;257;0.1624038;0.4819618;0.1289782;0.5171939;419.5;0.1329598;True;5/31/2026 7:19:36 PM:571;1780229976571;;
243;257;0.1656057;0.4805985;0.2302568;0.4553936;419.8;0.1329321;True;5/31/2026 7:19:36 PM:647;1780229976647;;
229;222;0.1555991;0.415978;0.118327;0.1913707;422.4;0.137532;False;5/31/2026 7:19:36 PM:711;1780229976711;;
243;218;0.1652782;0.4086725;0.2396105;0.3186808;423.6;0.1424967;False;5/31/2026 7:19:36 PM:775;1780229976775;;
268;218;0.1825634;0.4077861;0.2699881;0.3620052;424.6;0.1425986;False;5/31/2026 7:19:36 PM:850;1780229976850;;
240;213;0.1632943;0.3991103;0.1041175;0.2913802;425.7;0.1455769;False;5/31/2026 7:19:36 PM:916;1780229976916;;
262;181;0.1783076;0.3390564;0.2607386;0.09160682;427.1;0.1370637;False;5/31/2026 7:19:36 PM:978;1780229976978;;
278;180;0.1887472;0.3373822;0.2594408;0.2586014;428.4;0.1371954;False;5/31/2026 7:19:37 PM:52;1780229977052;;
277;151;0.1885681;0.2833923;0.1867832;0.03646223;429.7;0.1408375;False;5/31/2026 7:19:37 PM:113;1780229977113;;
274;150;0.1865501;0.2814473;0.1695692;0.1856254;429.6;0.1471498;False;5/31/2026 7:19:37 PM:176;1780229977176;;
276;158;0.1875593;0.2971409;0.2144956;0.3774895;429.5;0.1473433;False;5/31/2026 7:19:37 PM:254;1780229977254;;
273;140;0.1856491;0.2624247;0.1671143;0.06975754;429.2;0.1387225;False;5/31/2026 7:19:37 PM:316;1780229977316;;
270;140;0.1838407;0.2618894;0.1628147;0.2493637;429.4;0.1396215;False;5/31/2026 7:19:37 PM:380;1780229977380;;
278;139;0.189019;0.2613745;0.2294501;0.2390041;429.5;0.1398211;False;5/31/2026 7:19:37 PM:454;1780229977454;;
263;129;0.1786649;0.24191;0.1251861;0.08937736;429.1;0.1401474;False;5/31/2026 7:19:37 PM:516;1780229977516;;
250;129;0.1702298;0.2412305;0.1180346;0.2068;429.4;0.1411296;False;5/31/2026 7:19:37 PM:580;1780229977580;;
300;128;0.203969;0.2408553;0.2916152;0.1864667;429.6;0.1412311;False;5/31/2026 7:19:37 PM:654;1780229977654;;
301;147;0.204629;0.2760291;0.2196419;0.4301443;427.6;0.1316642;True;5/31/2026 7:19:37 PM:718;1780229977718;;
335;169;0.2276425;0.3159367;0.311945;0.4939431;425.9;0.1291052;True;5/31/2026 7:19:37 PM:779;1780229977779;;
474;165;0.3220194;0.3099603;0.4632425;0.2426185;424.3;0.1292674;True;5/31/2026 7:19:37 PM:855;1780229977855;;
343;171;0.2333559;0.3199348;0.08296324;0.4123712;423.9;0.1260488;True;5/31/2026 7:19:37 PM:917;1780229977917;;
410;178;0.2786617;0.334561;0.3937829;0.4555787;422.5;0.1302542;True;5/31/2026 7:19:37 PM:980;1780229977980;;
530;179;0.3599662;0.3363904;0.4922701;0.3947233;421.2;0.1303862;True;5/31/2026 7:19:38 PM:58;1780229978058;;
406;206;0.2757917;0.3861049;0.1302696;0.6111524;421.8;0.1310323;True;5/31/2026 7:19:38 PM:119;1780229978119;;
443;207;0.301249;0.3883025;0.3959502;0.4696355;422.3;0.1249775;True;5/31/2026 7:19:38 PM:180;1780229978180;;
498;208;0.3385285;0.3891923;0.4420154;0.4099805;422.8;0.1250464;True;5/31/2026 7:19:38 PM:255;1780229978255;;
498;214;0.3385703;0.4016446;0.3393332;0.5341656;423.5;0.1289522;True;5/31/2026 7:19:38 PM:319;1780229978319;;
365;226;0.2481189;0.4228678;0.1078402;0.5942559;423.8;0.114622;True;5/31/2026 7:19:38 PM:382;1780229978382;;
383;226;0.2606317;0.423528;0.3368869;0.4932147;424.1;0.1146866;True;5/31/2026 7:19:38 PM:463;1780229978463;;
384;198;0.2607132;0.3708351;0.3014733;0.1911692;429.1;0.04571428;True;5/31/2026 7:19:38 PM:526;1780229978526;;
426;153;0.2892625;0.2868658;0.4005175;0.04455962;435.3;0.05305824;True;5/31/2026 7:19:38 PM:588;1780229978588;;
546;129;0.3709996;0.241553;0.5182365;0.06646527;440.8;0.0529966;True;5/31/2026 7:19:38 PM:662;1780229978662;;
445;155;0.3024761;0.2908595;0.1781652;0.4911593;441.7;0.1011865;True;5/31/2026 7:19:38 PM:724;1780229978724;;
327;164;0.2220856;0.3076408;0.09069382;0.4404128;441.7;0.1132602;True;5/31/2026 7:19:38 PM:785;1780229978785;;
250;209;0.1703439;0.3924696;0.07903717;0.6444139;441.6;0.1133211;True;5/31/2026 7:19:38 PM:864;1780229978864;;
271;224;0.1842652;0.4201106;0.2668234;0.6014792;441.9;0.1051096;True;5/31/2026 7:19:38 PM:927;1780229978927;;
252;171;0.1712744;0.3206206;0.1216836;0.07111944;441.2;0.1192072;True;5/31/2026 7:19:38 PM:990;1780229978990;;
239;151;0.1624964;0.2838559;0.1223394;0.1408999;441.3;0.1280936;True;5/31/2026 7:19:39 PM:70;1780229979070;;
230;150;0.1563314;0.2809381;0.1130581;0.2302992;441.4;0.126148;True;5/31/2026 7:19:39 PM:130;1780229979130;;
248;121;0.169036;0.2277965;0.2313832;0.01431185;441.2;0.146752;False;5/31/2026 7:19:39 PM:194;1780229979194;;
259;103;0.1759427;0.1934361;0.2237729;0.01996302;441.0;0.1488575;False;5/31/2026 7:19:39 PM:270;1780229979270;;
255;151;0.1731377;0.2824806;0.148357;0.5258209;437.9;0.1132498;True;5/31/2026 7:19:39 PM:332;1780229979332;;
234;151;0.1589347;0.2823528;0.09451312;0.2771727;431.6;0.1255169;True;5/31/2026 7:19:39 PM:395;1780229979395;;
217;173;0.1476215;0.3250954;0.09168367;0.4872345;428.3;0.1280962;True;5/31/2026 7:19:39 PM:478;1780229979478;;
206;187;0.1404804;0.349828;0.08385796;0.5073399;425.3;0.1281045;True;5/31/2026 7:19:39 PM:538;1780229979538;;
206;152;0.1402159;0.2845592;0.1283344;0.06705538;420.8;0.1243786;True;5/31/2026 7:19:39 PM:600;1780229979600;;
216;146;0.146676;0.2739881;0.1816088;0.1871229;417.6;0.1169177;True;5/31/2026 7:19:39 PM:680;1780229979680;;
205;160;0.1391847;0.2998647;0.08640105;0.4478519;414.7;0.116837;True;5/31/2026 7:19:39 PM:741;1780229979741;;
204;170;0.1391273;0.3189443;0.1289185;0.4554884;412.4;0.1203744;True;5/31/2026 7:19:39 PM:805;1780229979805;;
227;169;0.1544327;0.3163455;0.21266;0.2828431;409.5;0.114715;True;5/31/2026 7:19:39 PM:883;1780229979883;;
213;177;0.1451965;0.3316656;0.09031772;0.4583359;406.8;0.1142861;True;5/31/2026 7:19:39 PM:944;1780229979944;;
210;174;0.142681;0.3257251;0.1089914;0.2634791;404.8;0.1240237;True;5/31/2026 7:19:40 PM:6;1780229980006;;
201;189;0.1369307;0.353584;0.08908387;0.5062877;404.1;0.1186882;True;5/31/2026 7:19:40 PM:80;1780229980080;;
195;196;0.1326869;0.3674016;0.08252631;0.5035885;403.4;0.1183957;True;5/31/2026 7:19:40 PM:138;1780229980138;;
218;198;0.1484703;0.3719043;0.2084318;0.4690893;402.9;0.1224157;True;5/31/2026 7:19:40 PM:200;1780229980200;;
279;215;0.1899094;0.4027808;0.282291;0.585591;405.2;0.1115909;True;5/31/2026 7:19:40 PM:279;1780229980279;;
308;242;0.209567;0.4524952;0.287049;0.7041798;407.2;0.1114042;True;5/31/2026 7:19:40 PM:338;1780229980338;;
542;246;0.3682942;0.4605828;0.5477285;0.6022861;404.9;0.1200069;True;5/31/2026 7:19:40 PM:400;1780229980400;;
627;263;0.4258215;0.4925556;0.515772;0.6986902;403.7;0.1217642;True;5/31/2026 7:19:40 PM:480;1780229980480;;
680;275;0.4617588;0.5141264;0.5460339;0.7201934;402.6;0.1213101;True;5/31/2026 7:19:40 PM:539;1780229980539;;
700;274;0.4758737;0.5129371;0.5271971;0.5035957;401.7;0.1157928;True;5/31/2026 7:19:40 PM:601;1780229980601;;
723;282;0.491513;0.5287878;0.5454388;0.6873805;401.2;0.1199114;True;5/31/2026 7:19:40 PM:682;1780229980682;;
744;283;0.5055807;0.5293421;0.569932;0.6226372;400.8;0.1193532;True;5/31/2026 7:19:40 PM:742;1780229980742;;
721;283;0.4896653;0.5306213;0.4194038;0.5477276;400.2;0.1243855;True;5/31/2026 7:19:40 PM:803;1780229980803;;
727;285;0.4940718;0.5332238;0.5259287;0.6282186;399.8;0.1200302;True;5/31/2026 7:19:40 PM:887;1780229980887;;
734;283;0.4984988;0.5306188;0.539811;0.5044744;399.4;0.119618;True;5/31/2026 7:19:40 PM:945;1780229980945;;
721;284;0.4896311;0.5324369;0.4410614;0.6077508;400.7;0.1163356;True;5/31/2026 7:19:41 PM:11;1780229981011;;
614;202;0.4172621;0.377573;0.2957929;0.09696812;403.7;0.120377;True;5/31/2026 7:19:41 PM:89;1780229981089;;
418;202;0.2843304;0.3792123;0.1235397;0.4494404;406.5;0.1199051;True;5/31/2026 7:19:41 PM:158;1780229981158;;
379;159;0.25794;0.2988046;0.1892057;0.06773722;406.4;0.1146501;True;5/31/2026 7:19:41 PM:220;1780229981220;;
381;122;0.258843;0.229904;0.2817793;0.02831204;408.0;0.1154513;True;5/31/2026 7:19:41 PM:301;1780229981301;;
289;161;0.1963468;0.3015395;0.08238766;0.5405705;408.3;0.1188091;True;5/31/2026 7:19:41 PM:364;1780229981364;;
246;177;0.1676305;0.331137;0.08791979;0.5040712;408.5;0.1188325;True;5/31/2026 7:19:41 PM:423;1780229981423;;
326;135;0.2217498;0.2524996;0.339339;0.040771;408.6;0.1136147;True;5/31/2026 7:19:41 PM:505;1780229981505;;
290;120;0.1975391;0.2247438;0.1207151;0.06933132;408.4;0.1128687;True;5/31/2026 7:19:41 PM:566;1780229981566;;
270;110;0.1835157;0.2072755;0.1207257;0.06932808;408.2;0.1128853;True;5/31/2026 7:19:41 PM:628;1780229981628;;
477;101;0.3241986;0.1901448;0.4719361;0.0588448;410.2;0.1149824;True;5/31/2026 7:19:41 PM:715;1780229981715;;
443;94;0.3010572;0.1765337;0.1993226;0.03058845;411.5;0.1092916;True;5/31/2026 7:19:41 PM:778;1780229981778;;
459;93;0.3122486;0.1751627;0.3531922;0.08705942;412.7;0.1094503;True;5/31/2026 7:19:41 PM:855;1780229981855;;
441;89;0.2994087;0.1666798;0.2250265;0.03076375;413.0;0.1059427;True;5/31/2026 7:19:41 PM:917;1780229981917;;
397;90;0.2700298;0.1685611;0.1651071;0.1868132;415.2;0.1050253;True;5/31/2026 7:19:41 PM:979;1780229981979;;
419;94;0.285107;0.1762147;0.337876;0.2327606;417.1;0.1052309;True;5/31/2026 7:19:42 PM:55;1780229982055;;
392;95;0.266625;0.1793836;0.1869765;0.2229381;417.9;0.1054312;True;5/31/2026 7:19:42 PM:120;1780229982120;;
400;86;0.2716443;0.161128;0.3052637;0.0271077;415.9;0.1039809;True;5/31/2026 7:19:42 PM:183;1780229982183;;
435;80;0.2957899;0.1509599;0.3712362;0.04329569;414.1;0.1041724;True;5/31/2026 7:19:42 PM:258;1780229982258;;
409;81;0.2781849;0.1531332;0.2057382;0.1817457;414.0;0.1117245;True;5/31/2026 7:19:42 PM:321;1780229982321;;
408;82;0.277056;0.1534632;0.2542649;0.1623323;414.9;0.1120955;True;5/31/2026 7:19:42 PM:384;1780229982384;;
412;85;0.280062;0.1602569;0.30608;0.2278918;415.6;0.1122845;True;5/31/2026 7:19:42 PM:460;1780229982460;;
420;83;0.2852424;0.1568189;0.326503;0.1015464;416.9;0.106681;True;5/31/2026 7:19:42 PM:524;1780229982524;;
420;77;0.2852285;0.1449318;0.2846212;0.03333078;416.7;0.1135211;True;5/31/2026 7:19:42 PM:587;1780229982587;;
432;72;0.2935577;0.1363482;0.3450527;0.0362446;416.5;0.113756;True;5/31/2026 7:19:42 PM:662;1780229982662;;
352;72;0.239589;0.1348589;0.1268647;0.06715451;416.2;0.1266252;True;5/31/2026 7:19:42 PM:725;1780229982725;;
309;71;0.2101212;0.1338292;0.1258007;0.06764726;417.4;0.1328439;True;5/31/2026 7:19:42 PM:790;1780229982790;;
305;71;0.2076324;0.1331257;0.1840204;0.116033;418.6;0.1332548;True;5/31/2026 7:19:42 PM:867;1780229982867;;
313;113;0.2131585;0.2122256;0.2561067;0.4447528;418.8;0.1376495;False;5/31/2026 7:19:42 PM:930;1780229982930;;
325;98;0.2212682;0.1848943;0.2758224;0.02245041;421.6;0.141128;False;5/31/2026 7:19:42 PM:996;1780229982996;;
328;89;0.2227523;0.1678476;0.2533136;0.03011495;423.0;0.1435249;False;5/31/2026 7:19:43 PM:74;1780229983074;;
326;84;0.2218081;0.1583815;0.2106271;0.02900651;424.2;0.1431094;False;5/31/2026 7:19:43 PM:137;1780229983137;;
327;91;0.2224689;0.1716907;0.2447422;0.2537234;424.9;0.1426054;False;5/31/2026 7:19:43 PM:200;1780229983200;;
338;85;0.2299167;0.1594148;0.2823742;0.04056562;424.8;0.1386708;False;5/31/2026 7:19:43 PM:280;1780229983280;;
344;80;0.2341557;0.1503963;0.2849678;0.02384984;424.7;0.1383207;False;5/31/2026 7:19:43 PM:340;1780229983340;;
307;79;0.2086702;0.1490641;0.1337038;0.06436945;424.7;0.1356214;False;5/31/2026 7:19:43 PM:404;1780229983404;;
343;144;0.2335238;0.269767;0.3176424;0.5110444;427.1;0.1351605;False;5/31/2026 7:19:43 PM:487;1780229983487;;
321;161;0.2180877;0.3019615;0.1572348;0.4530562;429.2;0.1349262;True;5/31/2026 7:19:43 PM:548;1780229983548;;
319;139;0.2170215;0.2616037;0.2025289;0.07454673;428.6;0.13545;False;5/31/2026 7:19:43 PM:616;1780229983616;;
323;132;0.2193338;0.2480785;0.2473857;0.1256537;429.0;0.1309531;True;5/31/2026 7:19:43 PM:696;1780229983696;;
307;120;0.2087827;0.225505;0.1550102;0.05338076;429.1;0.1299327;True;5/31/2026 7:19:43 PM:758;1780229983758;;
306;110;0.2081967;0.2069303;0.1930478;0.03299;429.3;0.1299762;True;5/31/2026 7:19:43 PM:817;1780229983817;;
329;104;0.223674;0.1945941;0.2860026;0.04565272;428.9;0.129711;True;5/31/2026 7:19:43 PM:894;1780229983894;;
299;102;0.2031718;0.191473;0.1248563;0.06786371;428.5;0.1294321;True;5/31/2026 7:19:43 PM:952;1780229983952;;
289;100;0.1966137;0.1874043;0.1497812;0.05621884;428.9;0.1247826;True;5/31/2026 7:19:44 PM:14;1780229984014;;
341;108;0.2320983;0.2036775;0.3192129;0.2767338;429.3;0.1210298;True;5/31/2026 7:19:44 PM:94;1780229984094;;
344;114;0.2340905;0.2146847;0.2600188;0.291087;429.5;0.1148346;True;5/31/2026 7:19:44 PM:161;1780229984161;;
343;118;0.2333896;0.2214842;0.2195193;0.2938622;429.6;0.1147648;True;5/31/2026 7:19:44 PM:218;1780229984218;;
458;114;0.3113458;0.2147634;0.4379606;0.1373713;430.2;0.1111057;True;5/31/2026 7:19:44 PM:295;1780229984295;;
364;117;0.2474077;0.2193136;0.1124967;0.2767415;430.7;0.110839;True;5/31/2026 7:19:44 PM:354;1780229984354;;
363;125;0.2467713;0.2349713;0.232869;0.3521715;430.0;0.111817;True;5/31/2026 7:19:44 PM:418;1780229984418;;
364;150;0.2472394;0.2821452;0.2584418;0.4729278;431.1;0.1119827;True;5/31/2026 7:19:44 PM:498;1780229984498;;
363;144;0.2469871;0.2707222;0.2384676;0.1860639;432.5;0.1146803;True;5/31/2026 7:19:44 PM:562;1780229984562;;
362;136;0.2460282;0.255331;0.2272509;0.1436672;433.8;0.1146501;True;5/31/2026 7:19:44 PM:625;1780229984625;;
377;138;0.2559485;0.2584298;0.3061764;0.3054599;433.4;0.1262639;True;5/31/2026 7:19:44 PM:702;1780229984702;;
378;116;0.257133;0.2171748;0.2812831;0.02909026;434.7;0.1431504;False;5/31/2026 7:19:44 PM:763;1780229984763;;
381;116;0.2587772;0.2171462;0.2891607;0.215078;435.8;0.143185;False;5/31/2026 7:19:44 PM:821;1780229984821;;
400;116;0.2721431;0.2177096;0.3385406;0.2342234;437.0;0.1425308;False;5/31/2026 7:19:44 PM:901;1780229984901;;
401;101;0.2727018;0.1899703;0.3021671;0.02990253;436.8;0.145888;False;5/31/2026 7:19:44 PM:962;1780229984962;;
402;91;0.273038;0.1717816;0.2884407;0.02616585;436.6;0.145919;False;5/31/2026 7:19:45 PM:21;1780229985021;;
402;91;0.27334;0.1715128;0.2801219;0.1654361;435.5;0.148078;False;5/31/2026 7:19:45 PM:99;1780229985099;;
369;86;0.2510701;0.1610413;0.1747399;0.04274777;434.5;0.1473442;False;5/31/2026 7:19:45 PM:159;1780229985159;;
387;86;0.2628252;0.1608947;0.3271129;0.1153688;431.9;0.1410511;False;5/31/2026 7:19:45 PM:223;1780229985223;;
445;86;0.302304;0.1607912;0.4037646;0.1118506;431.0;0.1446452;False;5/31/2026 7:19:45 PM:303;1780229985303;;
446;83;0.3028632;0.1559176;0.3276853;0.06351014;429.1;0.1355224;False;5/31/2026 7:19:45 PM:376;1780229985376;;
454;79;0.3086611;0.1491656;0.3618943;0.03733394;427.4;0.1356814;False;5/31/2026 7:19:45 PM:443;1780229985443;;
461;91;0.3129692;0.1716409;0.3631482;0.2773025;426.9;0.1343111;True;5/31/2026 7:19:45 PM:518;1780229985518;;
431;135;0.2928292;0.2525166;0.2255251;0.4988529;425.0;0.1181056;True;5/31/2026 7:19:45 PM:578;1780229985578;;
427;151;0.2901209;0.2836272;0.2664287;0.4463746;423.2;0.1181253;True;5/31/2026 7:19:45 PM:638;1780229985638;;
439;150;0.2984585;0.2804754;0.3512491;0.2345019;422.3;0.1106537;True;5/31/2026 7:19:45 PM:715;1780229985715;;
